suite_id,suite_name,question,question_type,framework_slot,evidence_class,evidence_source,material_excerpt,knowledge_point,trigger_logic,student_answer_landing,choice_answer,wrong_option_pattern,status,blocker,_source_file
S028,2025东城二模,16,subjective,none,module_boundary,2025东城二模 bundle lines 22-48,设问为运用哲学观点谈如何与人工智能共创美好未来；讲评指出有少数学生从文化角度答题,非文化主观题,正式给分口径列物质意识、价值观、矛盾、实践认识、群众观点等哲学点，未列文化给分点,不作为文化主观链入表,,把人工智能材料泛化为文化创新属于模块误用,MODULE_BOUNDARY,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\feynman_2025_late_culture_entries.csv
S028,2025东城二模,3,choice,2;4,answer_key_and_stem,2025东城二模 bundle lines 263-271; answer key line 478,油画源于创作者亲身经历，表现北平和平解放后教唱解放区歌曲,文化源于实践；优秀文艺与时代同频、为人民发声,正确项对应艺术创作源于生活实践、优秀作品回应时代和人民,艺术创作不能离开生活，要与时代同频、为人民发声,C,把优秀作品限定为必须亲身经历；把生活和艺术斗争性当创作动力,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\feynman_2025_late_culture_entries.csv
S028,2025东城二模,4,choice,3;5,answer_key_and_stem,2025东城二模 bundle lines 272-284; answer key line 478,流失海外国宝回家，中意文化遗产合作，为国际合作树立新范例,文化遗产保护；文化交流合作；文化自信,正确项同时抓具体方式和国际合作，文化线只取文物回归中的遗产合作意义,文物回归依赖综合国力和国际合作，也体现文化遗产保护与文明交流,C,把国宝价值说成回家归宿；离开文化遗产合作只写抽象联系,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\feynman_2025_late_culture_entries.csv
S029,2025朝阳二模,COVERAGE,coverage,2;4;0,coverage,SUITE_ROSTER.csv; 2025朝阳二模 bundle,主观第16题有评分细则；选择第3、4题有题干和答案键,从游自学；红色文物活化；艺术理论文化基因,有文化主观链且有文化选择题链，覆盖状态 PASS,从游提供知识传承与文化濡染，自学支撑文化创新基础,,,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\feynman_2025_late_culture_entries.csv
S029,2025朝阳二模,3,choice,0;2;4,answer_key_and_stem,2025朝阳二模 bundle lines 431-442; answer key lines 662-667,香山公园校外思政课堂，现场教学、线上课程、实景研学、志愿服务，革命文物活化利用,红色文化引领；革命文物活化；大思政课实践教学基地,正确项 ②③ 对应红色文化教育引导和联系多样性；文化链只取红色文化引领和文物活化,红色文化材料要写育人价值、爱国情怀和革命文物活化利用,C,把课外实践绝对化为比书本知识更重要；把革命文物说成全方位展示传统文化价值,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\feynman_2025_late_culture_entries.csv
S029,2025朝阳二模,4,choice,1;2;4,answer_key_and_stem,2025朝阳二模 bundle lines 443-450; answer key lines 662-667,诗论、文论、书论、画论解读文化基因传承序列，探究真善美表达,中华文化审美与人文精神；文化传承,正确项 ③④ 对应超越技艺层面的精神追求和真善美表达,艺术理论不仅是技艺说明，还承载文化基因和真善美价值追求,D,把艺术理论误写成艺术元素和方法的对立统一，或只谈创作者主体地位,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\feynman_2025_late_culture_entries.csv
S029,2025朝阳二模,16,subjective,2;4,scoring_rubric,2025朝阳二模 bundle lines 35-75,从游提供知识传承与引导，营造学习氛围与文化濡染；自学促进独立思考和创新发展,文化传承重要途径；文化功能；文化创新基础,评分细则明确从游作用、自学作用、二者关系均按知识+材料给分，文化点包括文化传承、文化濡染、文化功能、文化创新,从游让学生在特定文化氛围中获得知识传承和精神滋养；自学深化拓展从游所学，成为文化创新的重要基础,,只写哲学联系/发展而不落文化传承和文化功能，会吞掉文化链,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\feynman_2025_late_culture_entries.csv
S030,2025丰台二模,COVERAGE,coverage,0;2;3;4;5,coverage,SUITE_ROSTER.csv; 2025丰台二模 bundle,主观第16(1)有评标细则；选择第5、6题有题干和答案键,大思政课；汉字承载价值；胡同文化保护传承,有文化主观链且有文化选择题链，覆盖状态 PASS,第16(1)按哲学+文化两层，文化只写最多 3 分不能冒充全题细则,,,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\feynman_2025_late_culture_entries.csv
S030,2025丰台二模,5,choice,0;5,answer_key_and_stem,2025丰台二模 bundle lines 86-93; answer key lines 377-381,韩非子追述仓颉造字，公私二字构造体现价值观念,汉字文化载体；文化价值观念,正确项 ①② 对应汉字构造承载文化价值和公私智慧道德关系,汉字材料先落文化载体，再写其承载价值观念和道德追求,A,把社会主流思想写成决定个人观念；把处理公私关系写成实现人生价值前提,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\feynman_2025_late_culture_entries.csv
S030,2025丰台二模,6,choice,0;2;4,answer_key_and_stem,2025丰台二模 bundle lines 94-100; answer key lines 377-381,什刹海、南锣鼓巷保护性修缮，数字胡同 VR，胡同文化创意市集，体验传统手工艺,文化遗产保护传承；文化建设满足人民文化需求,正确项 ②④ 对应保护传承与人民文化需求；科技是手段，不能说丰富文化遗产基本内涵,胡同修缮和数字体验要写保护传承、文化活动和人民文化需求,D,把技术手段说成丰富文化遗产基本内涵；把活动说成扩大城市街区空间,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\feynman_2025_late_culture_entries.csv
S030,2025丰台二模,16(1),subjective,3;4;5,marking_rubric,"2025丰台二模 bundle lines 237-240,383-401,488-535",西安、敦煌、喀什丝路明珠；古艺重焕生机、文化交融、多民族共生、文旅新业态,文化传承创新；文化交流交融；文化多样性；文化传播；文化认同文化自信,评标细则要求哲学+文化二层，关键词含优秀传统文化、民族文化、文化多样性、传承、创新、交流交融、传播；只写文化最多 3 分,推荐地点时要把具体材料转成文化链：西安写传承创新，敦煌写文化多样性与交流交融，喀什写民族文化交融与文旅发展,,只写文化不写哲学扣 1 分；把哲学链替代文化链也不完整,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\feynman_2025_late_culture_entries.csv
S031,2025昌平二模,COVERAGE,coverage,0;2;4;5;6,coverage,SUITE_ROSTER.csv; 2025昌平二模 bundle,主观第16题有 PPT 细则；选择第3题有题干和答案键,书法鉴赏；机器人秧歌,有文化主观链且有文化选择题链，覆盖状态 PASS,书法题不能只写字形技艺，要落载体、作用、传承、民族精神、文化自信,,,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\feynman_2025_late_culture_entries.csv
S031,2025昌平二模,3,choice,2;4,answer_key_and_stem,2025昌平二模 bundle lines 227-233; answer key lines 508-512,机器人穿红背心、跳秧歌、转手绢，人机共舞登上春晚,传统艺术科技赋能；传统文化创新表达,正确项 ①② 对应古老秧歌在现代科技加持下焕新、艺术与科技融合体现能动性,传统艺术+机器人/AI/舞台化，写科技赋能文化创新表达,A,把人机共舞说成矛盾双方相互转化；把春晚表演说成归纳推理,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\feynman_2025_late_culture_entries.csv
S031,2025昌平二模,16,subjective,0;2;4;5;6,rubric_ppt,"2025昌平二模 bundle lines 105-108,514-515",书法鉴赏中鉴字也鉴人；祭侄文稿维护国家统一，黄州寒食帖表现理想精神状态,文化载体；文化作用；优秀传统文化传承；民族精神；文化自信,PPT 细则列文化载体、文化作用、优秀传统文化传承、民族精神、文化自信等角度，为等级细则支持术语,中国书法不仅是技艺，还以文字、作品和书家人格承载精神追求、民族精神和优秀传统文化，能涵养文化自信,,只把书法写成审美技艺或只写哲学价值观，漏文化载体与民族精神,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\feynman_2025_late_culture_entries.csv
S032,2025海淀期中,COVERAGE,coverage,none,coverage,"SUITE_ROSTER.csv; 2025海淀期中 bundle lines 81-180,371-376",客观题主要为经济、政治、法律、国政经；未见正式细则支持的文化主观题,模块边界排除,无文化题，覆盖状态 MODULE_BOUNDARY,不新增文化链；二次元经济题按经济消费与市场处理，不把材料标签冒充文化链,,,MODULE_BOUNDARY,未发现文化主观题；未发现可确认为文化模块的选择题,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\feynman_2025_late_culture_entries.csv
S033,2025海淀期末,COVERAGE,coverage,0;1;2;4;5;7,coverage,SUITE_ROSTER.csv; 2025海淀期末 bundle,主观第16题有讲评细则；选择第1、3题有题干和答案键,中医药新时尚；中轴线声音；国产游戏讲中国故事,有文化主观链且有文化选择题链，覆盖状态 PASS,第16题每层原理2+材料1，习近平文化思想单独1分,,,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\feynman_2025_late_culture_entries.csv
S033,2025海淀期末,1,choice,0;1,answer_key_and_stem,2025海淀期末 bundle lines 607-612; answer key lines 773-790,中轴线上的晨钟暮鼓、古树鸟鸣、京韵吆喝串联七百多年自然与人文之美,文化载体；中华文明连续性,正确项 ①② 对应声音承载北京历史文化记忆、展现中华文明连续性,声音、建筑、街巷等可作为城市历史文化记忆载体,A,把本地文化记忆直接写成增进各国人民认同；泛写民族精神当代价值,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\feynman_2025_late_culture_entries.csv
S033,2025海淀期末,3,choice,3;4;5,answer_key_and_stem,2025海淀期末 bundle lines 619-624; answer key lines 773-790,国产游戏以西游记为背景，融入非遗文化和实景扫描，音译 Wukong,讲好中国故事；传统文化创新表达；中国文化独特魅力,正确项 ①③ 对应现代技术娱乐形式讲中国故事、融入传统文化展示魅力,游戏、影视、数字产品若承载传统文化并进入国际传播，落讲好中国故事和创新表达,B,把材料说成中外文化交流融合；写成引领世界文化属于拔高,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\feynman_2025_late_culture_entries.csv
