audit_id,line,batch,source,year,district,stage,question,question_nature,module,wrong_statement,error_type,bundle_path,bundle_state,choice_answer_key_state,final_status,recommended_action,support_path
V3-WO-0508,594,2025海淀期末选择题补充,2025北京海淀高三（上）期末 第9题A,2025,海淀,期末,第9题,choice,选必二/天然孳息,“越界春笋”应归林地所有权人即村集体所有。,权利主体错位,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md
V3-WO-0509,595,2025海淀期末选择题补充,2025北京海淀高三（上）期末 第9题C,2025,海淀,期末,第9题,choice,选必二/天然孳息,村民甲是春笋种植者，“越界春笋”就应归其所有。,归属依据错误,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md
V3-WO-0510,596,2025海淀期末选择题补充,2025北京海淀高三（上）期末 第10题A,2025,海淀,期末,第10题,choice,选必二/定金规则,乙方可以要求甲方双倍返还10万元，共20万元。,担保方式适用错误,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md
V3-WO-0511,597,2025海淀期末选择题补充,2025北京海淀高三（上）期末 第10题B,2025,海淀,期末,第10题,choice,选必二/不可抗力,股东抢夺公章导致管理失控，属于不可抗力。,免责事由错误,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md
V3-WO-0512,598,2025海淀期末选择题补充,2025北京海淀高三（上）期末 第10题D,2025,海淀,期末,第10题,choice,选必二/合同成立,若双方没有约定货物质量标准，则该合同不成立。,合同效力错误,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md
V3-WO-0513,599,2025海淀期末选择题补充,2025北京海淀高三（上）期末 第11题①,2025,海淀,期末,第11题,choice,选必二/承运人责任,承运人只要能证明自己没有过错，就无需承担赔偿责任。,归责原则错误,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md
V3-WO-0514,600,2025海淀期末选择题补充,2025北京海淀高三（上）期末 第11题②,2025,海淀,期末,第11题,choice,选必二/法律援助与诉讼费,赵某因经济困难无法承担诉讼费用，可向法院申请法律援助。,概念混淆,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md
V3-WO-0515,601,2025海淀期末选择题补充,2025北京海淀高三（上）期末 第11题③,2025,海淀,期末,第11题,choice,选必二/上诉期限,不服一审判决，可以在判决后十五日内提出上诉。,程序节点错误,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md
V3-WO-0516,602,2025海淀期末选择题补充,2025北京海淀高三（上）期末 第12题B,2025,海淀,期末,第12题,choice,选必二/遗产范围,王阿姨未留遗嘱时，抚恤金等应一并按遗产参加法定继承。,遗产范围错误,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md
V3-WO-0517,603,2025海淀期末选择题补充,2025北京海淀高三（上）期末 第12题D,2025,海淀,期末,第12题,choice,选必二/纠纷解决方式,继承纠纷可为求方便快捷直接通过仲裁解决。,适用范围错误,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md
V3-WO-0518,604,2025海淀期末选择题补充,2025北京海淀高三（上）期末 第13题②,2025,海淀,期末,第13题,choice,必修三/司法公正,法院判决筑牢了维护社会公平正义的第一道防线。,防线表述错误,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md
V3-WO-0519,605,2025海淀期末选择题补充,2025北京海淀高三（上）期末 第13题④,2025,海淀,期末,第13题,choice,必修三/法治体系,个案判决为认定“隐形加班”提供标准，因此完善了劳动权益保护的法律体系。,作用夸大,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md
V3-WO-0520,606,2025海淀期末选择题补充,2025北京海淀高三（上）期末 第14题①,2025,海淀,期末,第14题,choice,选必二/著作权保护期,洪某对画作的发表权等著作人身权都不受保护期限制。,权利范围混淆,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md
V3-WO-0521,607,2025海淀期末选择题补充,2025北京海淀高三（上）期末 第14题③,2025,海淀,期末,第14题,choice,选必二/著作权登记,未办理著作权登记，就不能就画作主张著作权。,权利取得规则错误,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md
V3-WO-0522,608,2025海淀期末选择题补充,2025北京海淀高三（上）期末 第15题A,2025,海淀,期末,第15题,choice,选必二/消费者权利,打着真实测评幌子进行虚假宣传，侵犯的是消费者自主选择权。,权利归属不准,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md
V3-WO-0523,609,2025海淀期末选择题补充,2025北京海淀高三（上）期末 第15题B,2025,海淀,期末,第15题,choice,选必二/不正当竞争,发布广告类探店视频本身就是不正当竞争行为。,绝对化表述,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md
V3-WO-0524,610,2025海淀期末选择题补充,2025北京海淀高三（上）期末 第15题C,2025,海淀,期末,第15题,choice,必修三/诉讼程序,对探店视频乱象，法院可以主动启动诉讼程序进行整治。,司法程序错误,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md
V3-WO-0525,615,2025朝阳期末选择题补充,2025北京朝阳高三（上）期末 第1题①,2025,朝阳,期末,第1题,choice,必修一/社会主义改造,通过社会主义改造，为开创中国特色社会主义提供了完善的市场运行机制。,历史阶段成果错位,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025朝阳期末.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025朝阳期末.md
V3-WO-0526,616,2025朝阳期末选择题补充,2025北京朝阳高三（上）期末 第1题③,2025,朝阳,期末,第1题,choice,必修一/改革开放历史地位,通过改革开放，为实现中华民族伟大复兴奠定了根本政治前提和制度基础。,历史节点错位,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025朝阳期末.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025朝阳期末.md
V3-WO-0527,617,2025朝阳期末选择题补充,2025北京朝阳高三（上）期末 第2题A,2025,朝阳,期末,第2题,choice,必修三/公共服务标准,城市治理需要政府制定并实行差异化的基本公共服务标准。,概念错位；材料外推,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025朝阳期末.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025朝阳期末.md
V3-WO-0528,618,2025朝阳期末选择题补充,2025北京朝阳高三（上）期末 第2题B,2025,朝阳,期末,第2题,choice,文化生活/文化传承,城市空间改造要把传统文化的继承和发展放在首要位置。,绝对化表述,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025朝阳期末.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025朝阳期末.md
V3-WO-0529,619,2025朝阳期末选择题补充,2025北京朝阳高三（上）期末 第2题C,2025,朝阳,期末,第2题,choice,文化生活/乡愁保护,留住人们的乡愁和文化记忆需要保留传统习俗和传统建筑。,形式僵化,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025朝阳期末.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025朝阳期末.md
V3-WO-0530,620,2025朝阳期末选择题补充,2025北京朝阳高三（上）期末 第3题②,2025,朝阳,期末,第3题,choice,必修二/平台经济治理,平台压缩配送时间导致配送超时，说明调度类算法不能促进生产力发展。,片面否定,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025朝阳期末.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025朝阳期末.md
V3-WO-0531,621,2025朝阳期末选择题补充,2025北京朝阳高三（上）期末 第3题③,2025,朝阳,期末,第3题,choice,必修三/算法治理,算法设计应满足个性化需求，对相同商品的不同用户采用差异化定价。,价值导向错误,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025朝阳期末.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025朝阳期末.md
V3-WO-0532,622,2025朝阳期末选择题补充,2025北京朝阳高三（上）期末 第4题①,2025,朝阳,期末,第4题,choice,文化生活/文化认同,发展乡村特色文旅能够激发各国人民对中华文化的热爱和认同。,对象泛化；作用夸大,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025朝阳期末.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025朝阳期末.md
V3-WO-0533,623,2025朝阳期末选择题补充,2025北京朝阳高三（上）期末 第4题④,2025,朝阳,期末,第4题,choice,文化生活/政府职能,发展乡村特色文旅需要由政府研制开发出独具地方特色的文旅产品。,主体错位,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025朝阳期末.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025朝阳期末.md
