queue_id,priority,priority_reason,heading,entry_group,question_kind,thin_flags,material_chars,question_chars,why_chars,answer_chars,answer_point_markers,recommended_action,answer_excerpt
T0044,P1,inserted entry needs parity with legacy thickness,40. 2026顺义一模 第2题（选择题）,inserted,choice,WHY_LT_90_CHARS|SHORT_WITHOUT_POINT_MARKERS,85,41,75,130,0,expand material-to-principle recognition path; add point structure only where the question is subjective; match inserted-entry detail level to surrounding legacy entries,本题应选C。杂技剧场《屋顶上的北平》把古都历史内容转化为现代舞台表达，说明意识活动具有目的性、自觉选择性和能动创造性，能够在内容与形式的统一中再现、加工并表达客观材料。A混淆个性与共性的包含关系，B把文化呈现说成重构历史，D外延关系判断不当，均不进入正文链条。
T0229,P1,inserted entry needs parity with legacy thickness,41. 2026东城期末 第3题（选择题）,inserted,choice,ANSWER_LT_120_CHARS|WHY_LT_90_CHARS|SHORT_WITHOUT_POINT_MARKERS,70,40,64,95,0,expand material-to-principle recognition path; expand answer landing into concrete exam sentence; add point structure only where the question is subjective; match inserted-entry detail level to surrounding legacy entries,本题正确项B只作为客观选择题挂点。城市治理既要保障安全卫生，又要尊重市民对自然之美、季节之韵的需要；这两种要求在治理实践中形成矛盾关系，推动治理方式从简单清扫转向更精细、更有人文温度的安排。
T0436,P1,inserted entry needs parity with legacy thickness,45. 2026延庆一模 第4题（选择题）,inserted,choice,ANSWER_LT_120_CHARS|WHY_LT_90_CHARS,54,45,55,113,2,expand material-to-principle recognition path; expand answer landing into concrete exam sentence; match inserted-entry detail level to surrounding legacy entries,本题应选A。本节点只处理①：不同居民围绕老墙作出不同价值判断，体现价值判断具有主体差异性；社区通过协商兼顾安全与记忆，是在多元价值诉求中作出更符合公共利益的价值选择。②的肯定/否定关系作为选择题信息保留，不冒充主观题评分细则。
T0230,P1,inserted entry needs parity with legacy thickness,45. 2026通州期末 第8题（选择题）,inserted,choice,ANSWER_LT_120_CHARS|WHY_LT_90_CHARS|SHORT_WITHOUT_POINT_MARKERS,40,23,37,40,0,expand material-to-principle recognition path; expand answer landing into concrete exam sentence; add point structure only where the question is subjective; match inserted-entry detail level to surrounding legacy entries,作品把个体参与的差异性和共同民族记忆的整体性统一起来，体现矛盾双方既区别又联系。
T0231,P1,inserted entry needs parity with legacy thickness,46. 2026东城一模 第2题（选择题）,inserted,choice,ANSWER_LT_120_CHARS|WHY_LT_90_CHARS,69,53,69,84,1,expand material-to-principle recognition path; expand answer landing into concrete exam sentence; match inserted-entry detail level to surrounding legacy entries,本题应选A。本节点只处理③：文化与经济既有区别又相互联结、相互作用，隆福寺街区正是在传统文化资源与消费业态的对立统一中实现迭代升级。选择题边界已明示；非主观题评分细则。
T0232,P1,inserted entry needs parity with legacy thickness,47. 2026东城二模 第4题（选择题）,inserted,choice,ANSWER_LT_120_CHARS|WHY_LT_90_CHARS|SHORT_WITHOUT_POINT_MARKERS,86,43,81,94,0,expand material-to-principle recognition path; expand answer landing into concrete exam sentence; add point structure only where the question is subjective; match inserted-entry detail level to surrounding legacy entries,本题应选D。把握矛盾就是对立统一，才能理解传统灯诱法和先进技术既有区别又能统一于害虫防治实践之中；正是在这种对立统一关系中，科研团队把传统样本捕捉和智能识别结合起来，推动识虫效果实现飞跃。
T0331,P1,inserted entry needs parity with legacy thickness,5. 2025西城期末 第18题（主观题）,inserted,subjective,SHORT_WITHOUT_POINT_MARKERS,96,21,157,156,0,add point structure only where the question is subjective; match inserted-entry detail level to surrounding legacy entries,认识具有反复性和无限性，受具体实践水平的限制，也受立场、观点、方法、知识水平、思维能力等条件的限制。人们对新技术（如生成式人工智能）的恐惧，部分来源于对新技术的认识尚不充分——技术的工作机理、社会后果、伦理边界都还在探索中。所以要看到技术恐惧的认识根源，通过实践与思考不断深化对新技术的认识，逐步消除非理性恐惧。
T0366,P1,inserted entry needs parity with legacy thickness,5. 2026东城一模 第16题（主观题）,inserted,subjective,WHY_LT_90_CHARS|SHORT_WITHOUT_POINT_MARKERS,94,50,80,141,0,expand material-to-principle recognition path; add point structure only where the question is subjective; match inserted-entry detail level to surrounding legacy entries,人民群众是社会历史的主体，也是文艺创作的源泉和服务对象；满足大众情绪需求、能引发情感共鸣的文艺作品确实更易被人民群众接受，这是观点的合理面，体现了以人民为中心的创作导向；但优秀文艺还要回应人民对深沉时代情感、思想引领的更高层次需求，所以仅以“满足大众情绪需求”判定优秀文艺并不全面。
T0273,P1,inserted entry needs parity with legacy thickness,5. 2026丰台一模 第16题（主观题）,inserted,subjective,SHORT_WITHOUT_POINT_MARKERS,93,31,113,132,0,add point structure only where the question is subjective; match inserted-entry detail level to surrounding legacy entries,看待人工智能要坚持两点论与重点论的统一：AI推动文物保护、文化传承、跨文化交流，是矛盾的主要方面，是主流；深度伪造、虚假信息、智能鸿沟等是矛盾的次要方面，是支流——必须抓住主流，充分发挥AI促进发展的积极作用，同时不能忽视支流，加强规范引导，妥善处理这一时代命题。
T0183,P1,inserted entry needs parity with legacy thickness,5. 2026朝阳期中 第18题（主观题）,inserted,subjective,ANSWER_LT_120_CHARS|SHORT_WITHOUT_POINT_MARKERS,62,39,91,87,0,expand answer landing into concrete exam sentence; add point structure only where the question is subjective; match inserted-entry detail level to surrounding legacy entries,对 AI 提供情绪价值应坚持辩证否定：保留其即时回应、辅助疏导、低压力表达等合理功能，同时克服把 AI 当作真实关系替代品的过度依赖，通过规范使用让技术更好服务人的情感健康。
T0103,P1,inserted entry needs parity with legacy thickness,5. 2026朝阳期中 第4题（选择题）,inserted,choice,ANSWER_LT_120_CHARS,80,125,115,110,2,expand answer landing into concrete exam sentence; match inserted-entry detail level to surrounding legacy entries,正确项是 A。践行全球治理倡议要把握国际社会复杂多样的联系，通过团结协作反对单边主义，并围绕全球共性问题坚持共商共建共享。②把全球治理说成发展中国家主导，政治方向拔高；④把一脉相承的国际规则说成重新构建，误用辩证否定观。
T0390,P1,inserted entry needs parity with legacy thickness,5. 2026西城期末 第16题第（2）问（主观题）,inserted,subjective,SHORT_WITHOUT_POINT_MARKERS,114,27,157,122,0,add point structure only where the question is subjective; match inserted-entry detail level to surrounding legacy entries,价值观对人们认识世界、改造世界具有重要的导向作用；“对真实的追求”是合规律性和合目的性的正确价值观，它引领人们在新闻、历史、司法、科学、纪录片等活动中作出正确的价值判断与价值选择，使人们跨越个人情感与立场达成价值共识，所以“真实”能够直抵人心。
T0346,P1,inserted entry needs parity with legacy thickness,6. 2025朝阳一模 第16题（主观题）,inserted,subjective,SHORT_WITHOUT_POINT_MARKERS,103,49,179,124,0,add point structure only where the question is subjective; match inserted-entry detail level to surrounding legacy entries,社会存在决定社会意识。中国经济社会的发展使人民群众艺术生活需求达到新的阶段，形成了能够承载、包容优秀国产动画电影的市场和时代条件；正因为有这样的社会存在基础，才催生出《长安三万里》《哪吒之魔童闹海》等优秀作品并使中华优秀传统文化在新时代绽放新光彩。
T0004,P1,inserted entry needs parity with legacy thickness,6. 2026东城二模 第16题（主观题）,inserted,subjective,ANSWER_LT_120_CHARS|SHORT_WITHOUT_POINT_MARKERS,94,31,100,108,0,expand answer landing into concrete exam sentence; add point structure only where the question is subjective; match inserted-entry detail level to surrounding legacy entries,“京彩课堂”的精彩在于从北京实际和学生实际出发，把课程内容建立在真实城市资源和现实育人需要上，使思政学习更贴近现实、更有说服力。卷面可写：课程设计要坚持一切从实际出发，让教学内容同客观资源、学生经验和时代任务相符合。
T0326,P1,inserted entry needs parity with legacy thickness,6. 2026丰台一模 第5题（选择题）,inserted,choice,ANSWER_LT_120_CHARS,41,85,96,89,1,expand answer landing into concrete exam sentence; match inserted-entry detail level to surrounding legacy entries,本题应选A。本节点只处理②：对量子技术规律性认识的深化，能够指导量子通信实践，提升密钥分发安全性并推动通信技术发展。注意这不是意识直接改造世界，必须通过实践和技术方案转化为现实。
