matrix_row_id,suite,year,stage,question,question_type,in_book_value,baodian_node,evidence_level,evidence_class,formal_signal,objective_key_signal,choice_boundary_disclosed,weak_signal,ordinary_reference_signal,broad_angle_or_level_signal,source_pointer_exists,source_artifact,current_status,misplaced_value,need_thickness_value,proof_status,proof_gap_flags,support_excerpt,note_excerpt
M0129,2026丰台一模,2026,一模,Q16,哲学与文化主观题,是：Batch16回源确认，既有最终DOCX已覆盖并补登记ledger/accepted,矛盾的主要方面和次要方面,正式阅卷细则（进阶阐述）,formal_broad_angle_or_level_support,true,false,false,true,true,true,true,01_source_inventory\suite_source_bundles\2026丰台一模.md:432-436; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\26649804f1de31f5_2026丰台一模细则.md:98-101,KEEP_IN_BODY_FORMAL_RUBRIC_CONFIRMED_EXTERNAL_OPEN,否,否：Q16对应节点已有正式阅卷细则支撑；全书厚度外审仍 real_call_pending。,PASS_MACHINE_PROOF_PACK_ROW,,丰台一模主观题阅卷说明Q16哲学评分细则：第（1）点后写“或者进一步阐述：坚持两点论与重点论的统一。AI的积极作用是主流，风险与隐忧是支流”。,移除证据等级中的参考答案措辞；本行只按正式阅卷细则计入正文支撑。
M0130,2026丰台一模,2026,一模,Q16,哲学与文化主观题,是：Batch16回源确认，既有最终DOCX已覆盖并补登记ledger/accepted,系统观念 / 系统优化,正式阅卷细则,formal_broad_angle_or_level_support,true,false,false,true,true,true,true,01_source_inventory\suite_source_bundles\2026丰台一模.md:432-436; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\26649804f1de31f5_2026丰台一模细则.md:98-101,KEEP_IN_BODY_FORMAL_RUBRIC_CONFIRMED_EXTERNAL_OPEN,否,否：Q16对应节点已有正式阅卷细则支撑；全书厚度外审仍 real_call_pending。,PASS_MACHINE_PROOF_PACK_ROW,,丰台一模主观题阅卷说明Q16哲学评分细则：第（2）点明确“坚持联系的观点，立足整体，统筹部分”，要求统筹科技、伦理与社会公平。,移除证据等级中的参考答案措辞；本行只按正式阅卷细则计入正文支撑。
M0131,2026丰台一模,2026,一模,Q16,哲学与文化主观题,是：Batch16回源确认，既有最终DOCX已覆盖并补登记ledger/accepted,价值观的导向作用,正式阅卷细则,formal_broad_angle_or_level_support,true,false,false,true,true,true,true,01_source_inventory\suite_source_bundles\2026丰台一模.md:432-436; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\26649804f1de31f5_2026丰台一模细则.md:98-101,KEEP_IN_BODY_FORMAL_RUBRIC_CONFIRMED_EXTERNAL_OPEN,否,否：Q16对应节点已有正式阅卷细则支撑；全书厚度外审仍 real_call_pending。,PASS_MACHINE_PROOF_PACK_ROW,,丰台一模主观题阅卷说明Q16哲学评分细则：第（3）点明确“坚持正确的价值观，发挥科学价值观的导向作用”，并要求朝着有益、安全、公平方向健康发展。,移除证据等级中的参考答案措辞；本行只按正式阅卷细则计入正文支撑。
M0132,2026房山一模,2026,一模,Q16(2),resolved_by_final_docx,是：已由当前DOCX覆盖并登记ledger/accepted,矛盾的普遍性和特殊性,评分细则原文明示,formal_scoring_or_marking_support,true,true,false,false,false,false,true,2026各区模拟题/2026各区一模/2026房山一模/26 房山一模评标 全.docx:paras13-21; 2026各区模拟题/2026各区一模/2026房山一模/细则/2026房山一模细则.docx:paras13-21; preprocessed_corpus/renders/e37482eff39f3618/page_007.png,COVERED_AND_REGISTERED_BATCH12,否,否,PASS_MACHINE_PROOF_PACK_ROW,,房山一模评标/细则paras13-21明示：矛盾普遍性和特殊性的统一、一切从实际出发、尊重客观规律、发挥主观能动性、联系；高档要求融入大局中找定位/系统/整体。,Q16(2)已登记现有/新增正文：10. 2026房山一模 第16题第（2）问（主观题）；16. 2026房山一模 第16题第（2）问（主观题）；18. 2026房山一模 第16题第（2）问（主观题）；10. 2026房山一模 第16题第（2）问（主观题）；17. 2026房山一模 第16题第（2）问（主观题）。
M0133,2026房山一模,2026,一模,Q16(2),resolved_by_final_docx,是：已由当前DOCX覆盖并登记ledger/accepted,一切从实际出发 / 实事求是 / 主观与客观具体的历史的统一,评分细则原文明示,formal_scoring_or_marking_support,true,true,false,false,false,false,true,2026各区模拟题/2026各区一模/2026房山一模/26 房山一模评标 全.docx:paras13-21; 2026各区模拟题/2026各区一模/2026房山一模/细则/2026房山一模细则.docx:paras13-21; preprocessed_corpus/renders/e37482eff39f3618/page_007.png,COVERED_AND_REGISTERED_BATCH12,否,否,PASS_MACHINE_PROOF_PACK_ROW,,房山一模评标/细则paras13-21明示：矛盾普遍性和特殊性的统一、一切从实际出发、尊重客观规律、发挥主观能动性、联系；高档要求融入大局中找定位/系统/整体。,Q16(2)已登记现有/新增正文：10. 2026房山一模 第16题第（2）问（主观题）；16. 2026房山一模 第16题第（2）问（主观题）；18. 2026房山一模 第16题第（2）问（主观题）；10. 2026房山一模 第16题第（2）问（主观题）；17. 2026房山一模 第16题第（2）问（主观题）。
M0134,2026房山一模,2026,一模,Q16(2),resolved_by_final_docx,是：已由当前DOCX覆盖并登记ledger/accepted,尊重客观规律与发挥主观能动性相结合,评分细则原文明示,formal_scoring_or_marking_support,true,true,false,false,false,false,true,2026各区模拟题/2026各区一模/2026房山一模/26 房山一模评标 全.docx:paras13-21; 2026各区模拟题/2026各区一模/2026房山一模/细则/2026房山一模细则.docx:paras13-21; preprocessed_corpus/renders/e37482eff39f3618/page_007.png,COVERED_AND_REGISTERED_BATCH12,否,否,PASS_MACHINE_PROOF_PACK_ROW,,房山一模评标/细则paras13-21明示：矛盾普遍性和特殊性的统一、一切从实际出发、尊重客观规律、发挥主观能动性、联系；高档要求融入大局中找定位/系统/整体。,Q16(2)已登记现有/新增正文：10. 2026房山一模 第16题第（2）问（主观题）；16. 2026房山一模 第16题第（2）问（主观题）；18. 2026房山一模 第16题第（2）问（主观题）；10. 2026房山一模 第16题第（2）问（主观题）；17. 2026房山一模 第16题第（2）问（主观题）。
M0135,2026房山一模,2026,一模,Q16(2),resolved_by_final_docx,是：本批新增进入当前DOCX/PDF正文,整体与部分,评分细则原文明示,formal_scoring_or_marking_support,true,true,false,false,false,false,true,2026各区模拟题/2026各区一模/2026房山一模/26 房山一模评标 全.docx:paras13-21; 2026各区模拟题/2026各区一模/2026房山一模/细则/2026房山一模细则.docx:paras13-21; preprocessed_corpus/renders/e37482eff39f3618/page_007.png,INSERTED_BATCH12_2026_FANGSHAN_Q16_OVERALL_PART,否,否,PASS_MACHINE_PROOF_PACK_ROW,,房山一模评标/细则paras13-21明示：矛盾普遍性和特殊性的统一、一切从实际出发、尊重客观规律、发挥主观能动性、联系；高档要求融入大局中找定位/系统/整体。,Q16(2)已登记现有/新增正文：10. 2026房山一模 第16题第（2）问（主观题）；16. 2026房山一模 第16题第（2）问（主观题）；18. 2026房山一模 第16题第（2）问（主观题）；10. 2026房山一模 第16题第（2）问（主观题）；17. 2026房山一模 第16题第（2）问（主观题）。
M0136,2025门头沟一模,2025,一模,Q16,main_question_philosophy_addon_existing_docx_covered,是：最终DOCX已覆盖,价值判断与价值选择,强细则+当前DOCX,formal_scoring_or_marking_support,true,true,false,false,false,false,true,BATCH17_2025_MENTOUGOU_YIMO_SOURCE_TRANSCRIPTION_20260525.md; C:/Users/Administrator/Desktop/beijing_politics_research/data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025门头沟一模.md; current DOCX text verified,BATCH17_CONFIRMED_EXISTING_DOCX_COVERED,否,否,PASS_MACHINE_PROOF_PACK_ROW,,正式评分细则支持价值判断与价值选择；当前DOCX已含对应条目。,保留既有resolved_by_final_docx结论并补充源证据口径。
M0138,2024东城一模,2024,一模,Q16,母版/补强版已覆盖该题的哲学采分点，至少包含矛盾普遍性与特殊性、价值判断价值选择两个节点。,是：已进入当前DOCX/PDF正文,矛盾普遍性与特殊性；价值判断与价值选择,正式答案及评分标准等级描述+当前DOCX正文覆盖,formal_broad_angle_or_level_support,true,true,false,false,false,true,true,dongcheng_2024_yimo_source_pages_20260525\answer_page_01.png,MATRIX_ONLY_CLOSED_20260525_DONGCHENG_YIMO_Q16_DOCX_COVERED,否：已与现有正文落点对齐,否：已覆盖,PASS_MACHINE_PROOF_PACK_ROW,,正式答案及评分标准第16题明示可从联系、发展、中华文化等角度回答；当前DOCX已收“2024东城一模 第16题”两处正文条目，分别承接矛盾普特和价值判断落点。,
M0140,2024丰台一模,2024,一模,Q18,该题从哲学角度谈新质生产力，最终宝典已分别纳入系统优化、发展观点、唯物史观等节点。,是：已由当前DOCX覆盖,系统观念 / 系统优化；发展的观点 / 发展的普遍性；社会发展规律相关节点,正式细则-角度提示+现有DOCX正文覆盖,formal_broad_angle_or_level_support,true,false,false,false,false,true,true,01_source_inventory/suite_source_bundles/2024丰台一模.md:38-49;337-346;476-494,COVERED_BY_EXISTING_DOCX_BATCH07,否,否,PASS_MACHINE_PROOF_PACK_ROW,,18(1)细则只给联系、发展、矛盾、唯物史观等作答角度并按等级赋分，当前DOCX已有3处第18题第（1）问条目。,不把角度提示冒充逐点细则；仅标为已覆盖且证据为等级评分角度。
M0141,2024丰台一模,2024,一模,Q21,该题“全人类共同价值”已覆盖矛盾普遍性特殊性与价值判断价值选择等节点。,是：已由当前DOCX覆盖,矛盾的普遍性和特殊性；价值判断与价值选择,正式答案/评分参考-角度提示+现有DOCX正文覆盖,formal_broad_angle_or_level_support,true,true,false,true,true,true,true,01_source_inventory/suite_source_bundles/2024丰台一模.md:515-536,COVERED_BY_EXISTING_DOCX_BATCH07,否,否,PASS_MACHINE_PROOF_PACK_ROW,,21题参考答案提示可从唯物辩证法、构建人类命运共同体等角度作答，等级赋分；当前DOCX已有2处第21题条目。,非逐点细则，证据等级不升格为强细则。
M0142,2024海淀一模,2024,一模,Q16,该题“中国人探索宇宙、登陆月球何以自信”已覆盖主观能动性、联系、发展、实践等节点。,是：已在最终DOCX覆盖（无需新增）,主观能动性/联系/发展/实践,细则角度简列,weak_signal_with_formal_support,true,false,false,true,false,false,true,04_fusion_audit\first_mock_2024_queue_resolution.csv:7,Batch02回源闭合：保留现有Q16多节点条目。 Evidence label downgraded to ?????? after Batch02 recheck.,否,否,PASS_MACHINE_PROOF_PACK_ROW,,2024海淀一模 source bundle lines 23-24 / 63: Q16可从发挥主观能动性、联系的观点、发展的观点、实践的观点、民族精神等角度作答。 ????????/????????????????????,final DOCX已有Q16多处；民族精神角度不作为当前哲学节点新增。?Batch02 ClaudeCode preliminary recheck???????????????????????
M0150,2026西城二模,2026,二模,Q16,哲学(弱证据),是：已由当前DOCX覆盖并补齐价值观条目,矛盾普遍性与特殊性/实践/价值观,评标PDF渲染证据-哲学观点明示+现有/新增DOCX正文覆盖,weak_signal_with_formal_support,true,false,false,true,false,false,true,99_logs/weak_gate_sources/renders/xicheng_rubric/page_001.png;99_logs/weak_gate_sources/renders/xicheng_rubric/page_002.png;99_logs/weak_gate_sources/renders/xicheng_rubric/page_003.png;BATCH11_2026_XICHENG_ERMO_RUBRIC_TRANSCRIPTION_20260525.md,COVERED_AND_INSERTED_BATCH11,否,否,PASS_MACHINE_PROOF_PACK_ROW,,Q16评标PDF渲染页支持矛盾普遍性与特殊性、实践决定认识、价值观导向作用。,弱候选挂起关闭。
M0151,2026朝阳二模,2026,二模,Q16,哲学,是：已在最终DOCX覆盖（无需新增）,Q16：矛盾/联系/辩证否定或发展/具体问题具体分析/价值观,强细则,formal_scoring_or_marking_support,true,false,false,false,false,false,true,03_claudecode_lane\claudecode_b_coverage_matrix.csv:7,Batch03回源闭合：保留现有Q16多节点条目。,否,否,PASS_MACHINE_PROOF_PACK_ROW,,source bundle lines 123-148 and 505-524 give Q16 detailed scoring dimensions.,细则明确8分4维度；城市文化建设历史传承与现代创新主题；Batch03 2026朝阳二模逐题回源裁决。
M0152,2026朝阳二模,2026,二模,Q21,哲学,是：已在最终DOCX覆盖（无需新增）,Q21：系统观念/量变质变,强细则,formal_scoring_or_marking_support,true,false,false,false,false,false,true,03_claudecode_lane\claudecode_b_coverage_matrix.csv:8,Batch03回源闭合：保留现有Q21系统与量变条目。,否,否,PASS_MACHINE_PROOF_PACK_ROW,,"source bundle lines 424-440 give Q21 system thinking, strategic persistence, quantity-quality and required leadership points.",细则明确系统思维+量变质变+必答党的领导；五篇大文章主题；Batch03 2026朝阳二模逐题回源裁决。
M0153,2026丰台二模,2026,二模,Q16,Q16重复候选汇总,是：已由当前DOCX覆盖,矛盾特殊性/规律与能动性/系统优化/发展观/价值观,正式阅卷PPT+当前DOCX正文覆盖,formal_scoring_or_marking_support,true,false,false,false,false,false,true,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026丰台二模\细则\2026丰台区二模主观题阅卷细则(1).pptx; C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026丰台二模\试卷\2026北京丰台高三二模政治（教师版）.pdf; C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026丰台二模\细则\高三政治答案.docx,SOURCE_REVIEW_CLOSED_DUPLICATE_OF_EXISTING_BODY_FENGTAI_2026_ERMO,否,否,PASS_MACHINE_PROOF_PACK_ROW,,丰台二模Q16正式阅卷PPT第2-4页已列哲学角度，当前DOCX已有5处Q16正文条目（M0013-M0017）覆盖。,关闭早期生产线候选，不作为新增正文证据重复计算。
M0155,2026石景山二模,2026,二模,Q17(3),哲学(弱证据),是：已在最终DOCX覆盖（无需新增）,联系的普遍性 / 联系的观点（总）；矛盾就是对立统一；实践与认识（总）,正式评分参考角度,weak_signal_with_formal_support,true,false,false,true,false,false,true,03_claudecode_lane\claudecode_b_coverage_matrix.csv:11,Batch04回源闭合：既有三条任选路径已覆盖，证据标签降格。,否,否,PASS_MACHINE_PROOF_PACK_ROW,,答案评分参考第17(3)明确可从联系、矛盾、实践与认识关系等角度回答；仅为任选路径，不作累加采分。,细则说可从联系/矛盾/实践与认识作答；良法善治主题；2026石景山二模Batch04闭合。
M0157,2026房山二模,2026,二模,Q16,Q16重复候选汇总,是：已由当前DOCX覆盖,尊重规律与能动性/系统观念/量变质变,正式评分细则+当前DOCX正文覆盖,formal_scoring_or_marking_support,true,false,false,false,false,false,true,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026房山二模\细则\26房山评标(2).docx; C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_baodian_52_base_insert_second_mock_first_mock_audit_2026-05-24\01_source_inventory\suite_source_bundles\2026房山二模.md; C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026房山二模\试卷\2026北京房山高三二模政治（教师版）.pdf,SOURCE_REVIEW_CLOSED_DUPLICATE_OF_EXISTING_BODY_FANGSHAN_2026_ERMO,否,否,PASS_MACHINE_PROOF_PACK_ROW,,Q16正式评分细则列正确发挥主观能动性、系统观念、矛盾、中华文明特征等角度；当前DOCX已有Q16三处哲学正文条目覆盖。,关闭早期生产线候选，不重复插入Q16。
