year_root,year,district,stage,suite_guess,role,extension,size,modified,relative_path,absolute_path,source_id,text_path,method,status,quality_flag,char_count,cjk_count,error
2026各区模拟题,2026,朝阳,期中,2026朝阳期中,paper,.pdf,1051598,2026-03-11T12:58:38,2026各区期末和期中\2026朝阳期中\2025北京朝阳高三（上）期中政治（教师版）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\2025北京朝阳高三（上）期中政治（教师版）.pdf,9d86f387c0f7,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\9d86f387c0f7_2025北京朝阳高三（上）期中政治（教师版）.txt,pymupdf_text,ok,usable_text,8332,6194,
2026各区模拟题,2026,朝阳,期中,2026朝阳期中,rubric,.docx,32954,2026-04-01T15:43:00,2026各区期末和期中\2026朝阳期中\其他材料\2025.11朝阳期中政治评标.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\其他材料\2025.11朝阳期中政治评标.docx,99c22d67a21d,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\99c22d67a21d_2025.11朝阳期中政治评标.txt,python-docx,ok,usable_text,4749,3745,
2026各区模拟题,2026,朝阳,期中,2026朝阳期中,rubric,.docx,32954,2026-03-11T12:50:23,2026各区期末和期中\2026朝阳期中\细则\2026朝阳期中细则.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\细则\2026朝阳期中细则.docx,8681dbd75c38,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\8681dbd75c38_2026朝阳期中细则.txt,python-docx,ok,usable_text,4749,3745,
2026各区模拟题,2026,朝阳,期中,2026朝阳期中,paper,.pdf,1051598,2026-03-11T12:58:38,2026各区期末和期中\2026朝阳期中\试卷\2025北京朝阳高三（上）期中政治（教师版）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\试卷\2025北京朝阳高三（上）期中政治（教师版）.pdf,1ac524b07fa5,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\1ac524b07fa5_2025北京朝阳高三（上）期中政治（教师版）.txt,pymupdf_text,ok,usable_text,8332,6194,
2026各区模拟题,2026,朝阳,期中,2026朝阳期中,paper,.pdf,11974231,2026-03-11T12:48:28,2026各区期末和期中\2026朝阳期末\2026北京朝阳高三（上）期末政治.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期末\2026北京朝阳高三（上）期末政治.pdf,41766f0beb0a,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\41766f0beb0a_2026北京朝阳高三（上）期末政治.txt,pymupdf_text+tesseract_ocr,ok,usable_text,13301,6364,
2026各区模拟题,2026,朝阳,期中,2026朝阳期中,rubric,.pdf,1423094,2026-03-11T12:52:44,2026各区期末和期中\2026朝阳期末\2026朝阳期末细则.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期末\2026朝阳期末细则.pdf,8bceab5e1622,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\8bceab5e1622_2026朝阳期末细则.txt,pymupdf_text+tesseract_ocr,ok,usable_text,7650,3280,
2026各区模拟题,2026,朝阳,期中,2026朝阳期中,rubric,.pdf,1423094,2026-03-11T12:52:44,2026各区期末和期中\2026朝阳期末\细则\2026朝阳期末细则.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期末\细则\2026朝阳期末细则.pdf,faf742d3841a,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\faf742d3841a_2026朝阳期末细则.txt,pymupdf_text+tesseract_ocr,ok,usable_text,7650,3280,
2026各区模拟题,2026,朝阳,期中,2026朝阳期中,paper,.pdf,11974231,2026-03-11T12:48:28,2026各区期末和期中\2026朝阳期末\试卷\2026北京朝阳高三（上）期末政治.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期末\试卷\2026北京朝阳高三（上）期末政治.pdf,af402ce38788,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\af402ce38788_2026北京朝阳高三（上）期末政治.txt,pymupdf_text+tesseract_ocr,ok,usable_text,13301,6364,
2026各区模拟题,2026,海淀,期中,2026海淀期中,paper,.docx,262700,2026-03-11T12:51:20,2026各区期末和期中\2026海淀期中\2025北京海淀高三（上）期中政治（教师版）.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期中\2025北京海淀高三（上）期中政治（教师版）.docx,9c1746b20ecc,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\9c1746b20ecc_2025北京海淀高三（上）期中政治（教师版）.txt,python-docx,ok,usable_text,8653,6761,
2026各区模拟题,2026,海淀,期中,2026海淀期中,rubric,.pdf,83737967,2026-03-11T12:52:19,2026各区期末和期中\2026海淀期中\期中讲评20251106.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期中\期中讲评20251106.pdf,95b5d0993cdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\95b5d0993cdf_期中讲评20251106.txt,pymupdf_text+tesseract_ocr,ok,usable_text,54037,19027,
2026各区模拟题,2026,海淀,期中,2026海淀期中,rubric,.pdf,83737967,2026-03-11T12:52:19,2026各区期末和期中\2026海淀期中\细则\2026海淀期中细则.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期中\细则\2026海淀期中细则.pdf,afe2ebfaf3e0,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\afe2ebfaf3e0_2026海淀期中细则.txt,pymupdf_text+tesseract_ocr,ok,usable_text,54037,19027,
2026各区模拟题,2026,海淀,期中,2026海淀期中,paper,.docx,262700,2026-03-11T12:51:20,2026各区期末和期中\2026海淀期中\试卷\2025北京海淀高三（上）期中政治（教师版）.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期中\试卷\2025北京海淀高三（上）期中政治（教师版）.docx,d5fffcaece68,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\d5fffcaece68_2025北京海淀高三（上）期中政治（教师版）.txt,python-docx,ok,usable_text,8653,6761,
2026各区模拟题,2026,海淀,期中,2026海淀期中,rubric,.pdf,2944879,2026-03-11T12:46:14,2026各区期末和期中\2026海淀期末\2025-2026海淀期末政治评分标准(1).pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期末\2025-2026海淀期末政治评分标准(1).pdf,bc7c0dd53509,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\bc7c0dd53509_2025-2026海淀期末政治评分标准(1).txt,pymupdf_text,ok,usable_text,1814,1199,
2026各区模拟题,2026,海淀,期中,2026海淀期中,paper,.pdf,9185851,2026-03-11T12:46:36,2026各区期末和期中\2026海淀期末\2026北京海淀高三（上）期末政治（教师版）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期末\2026北京海淀高三（上）期末政治（教师版）.pdf,b9bd3c052795,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\b9bd3c052795_2026北京海淀高三（上）期末政治（教师版）.txt,pymupdf_text,ok,usable_text,1926,1360,
2026各区模拟题,2026,海淀,期中,2026海淀期中,rubric,.pdf,2944879,2026-03-11T12:46:14,2026各区期末和期中\2026海淀期末\细则\2026海淀期末细则.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期末\细则\2026海淀期末细则.pdf,0f9316f264cb,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\0f9316f264cb_2026海淀期末细则.txt,pymupdf_text,ok,usable_text,1814,1199,
2026各区模拟题,2026,海淀,期中,2026海淀期中,paper,.pdf,9185851,2026-03-11T12:46:36,2026各区期末和期中\2026海淀期末\试卷\2026北京海淀高三（上）期末政治（教师版）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期末\试卷\2026北京海淀高三（上）期末政治（教师版）.pdf,c8f2afbfd832,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\c8f2afbfd832_2026北京海淀高三（上）期末政治（教师版）.txt,pymupdf_text,ok,usable_text,1926,1360,
2026各区模拟题,2026,石景山,期中,2026石景山期中,paper,.pdf,6826389,2026-03-11T12:48:47,2026各区期末和期中\2026石景山期末\2026北京石景山高三（上）期末政治.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026石景山期末\2026北京石景山高三（上）期末政治.pdf,7f33aeb25e44,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\7f33aeb25e44_2026北京石景山高三（上）期末政治.txt,pymupdf_text,ok,usable_text,1821,1074,
2026各区模拟题,2026,石景山,期中,2026石景山期中,paper,.pdf,6826389,2026-03-11T12:48:47,2026各区期末和期中\2026石景山期末\试卷\2026北京石景山高三（上）期末政治.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026石景山期末\试卷\2026北京石景山高三（上）期末政治.pdf,284c83dd54d0,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\284c83dd54d0_2026北京石景山高三（上）期末政治.txt,pymupdf_text,ok,usable_text,1821,1074,
2026各区模拟题,2026,西城,期中,2026西城期中,paper,.pdf,11156816,2026-03-11T12:47:24,2026各区期末和期中\2026西城期末\2026北京西城高三（上）期末政治（教师版）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026西城期末\2026北京西城高三（上）期末政治（教师版）.pdf,48a51bea3975,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\48a51bea3975_2026北京西城高三（上）期末政治（教师版）.txt,pymupdf_text,ok,usable_text,3065,2274,
2026各区模拟题,2026,西城,期中,2026西城期中,rubric,.pdf,2838973,2026-04-09T02:58:43,2026各区期末和期中\2026西城期末\2026西城期末细则.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026西城期末\2026西城期末细则.pdf,9bb34ee350cb,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\9bb34ee350cb_2026西城期末细则.txt,pymupdf_text+tesseract_ocr,ok,usable_text,7520,3319,
2026各区模拟题,2026,西城,期中,2026西城期中,rubric,.pptx,1259440,2026-03-11T12:47:38,2026各区期末和期中\2026西城期末\其他材料\西城高三期末评标.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026西城期末\其他材料\西城高三期末评标.pptx,2f68faeb999b,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\2f68faeb999b_西城高三期末评标.txt,python-pptx,ok,usable_text,1028,649,
2026各区模拟题,2026,西城,期中,2026西城期中,rubric,.pdf,2838973,2026-04-09T02:58:43,2026各区期末和期中\2026西城期末\细则\2026西城期末细则.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026西城期末\细则\2026西城期末细则.pdf,ed6e9c27adea,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\ed6e9c27adea_2026西城期末细则.txt,pymupdf_text+tesseract_ocr,ok,usable_text,7520,3319,
2026各区模拟题,2026,西城,期中,2026西城期中,rubric,.pptx,1259440,2026-03-11T12:47:38,2026各区期末和期中\2026西城期末\西城高三期末评标.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026西城期末\西城高三期末评标.pptx,bc3900b22488,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\bc3900b22488_西城高三期末评标.txt,python-pptx,ok,usable_text,1028,649,
2026各区模拟题,2026,西城,期中,2026西城期中,paper,.pdf,11156816,2026-03-11T12:47:24,2026各区期末和期中\2026西城期末\试卷\2026北京西城高三（上）期末政治（教师版）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026西城期末\试卷\2026北京西城高三（上）期末政治（教师版）.pdf,dfe88eaeba3c,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\dfe88eaeba3c_2026北京西城高三（上）期末政治（教师版）.txt,pymupdf_text,ok,usable_text,3065,2274,
2026各区模拟题,2026,通州,期中,2026通州期中,paper,.pdf,1136980,2026-03-11T12:57:49,2026各区期末和期中\2026通州期末\2026北京通州高三（上）期末政治（教师版）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026通州期末\2026北京通州高三（上）期末政治（教师版）.pdf,db5126fb03d9,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\db5126fb03d9_2026北京通州高三（上）期末政治（教师版）.txt,pymupdf_text,ok,usable_text,8684,6413,
2026各区模拟题,2026,通州,期中,2026通州期中,rubric,.pptx,845024,2026-03-11T12:50:42,2026各区期末和期中\2026通州期末\2026通州期末试卷讲评.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026通州期末\2026通州期末试卷讲评.pptx,5bf09e295dd3,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\5bf09e295dd3_2026通州期末试卷讲评.txt,python-pptx,ok,usable_text,7081,5399,
2026各区模拟题,2026,通州,期中,2026通州期中,rubric,.pptx,845024,2026-03-11T12:50:42,2026各区期末和期中\2026通州期末\细则\2026通州期末细则.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026通州期末\细则\2026通州期末细则.pptx,e35d3439d274,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\e35d3439d274_2026通州期末细则.txt,python-pptx,ok,usable_text,7081,5399,
2026各区模拟题,2026,通州,期中,2026通州期中,paper,.pdf,1136980,2026-03-11T12:57:49,2026各区期末和期中\2026通州期末\试卷\2026北京通州高三（上）期末政治（教师版）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026通州期末\试卷\2026北京通州高三（上）期末政治（教师版）.pdf,176a808c35bd,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\176a808c35bd_2026北京通州高三（上）期末政治（教师版）.txt,pymupdf_text,ok,usable_text,8684,6413,
