question_id,suite_id,stable_locator,原始题号,题型,部分归属,知识节点,题型节点,是否有答案,是否有评分细则,是否有讲评,blocked_status,source_final_classification,codex_preliminary_action,codex_reason,excerpt
Q-2024西城一模-19-3,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q19(3),19(3),主观题,推理,判断;前提;想象;推理;超前思维,归纳推理与因果探求;逻辑三律与概念规则,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,same_type_index_or_boundary,control_base_audit_only,"19.(31分) 未来产业由前沿技术驱动,是具有显著战略性、引领性、颠覆性和不确定性的前瞻性新兴产业,当前处于孕育萌发阶段或产业化初期。 2022年度全球未来产业发展指数排名前6位国家六大产业情况 (1)读上图,分析我国未来产业发展的状况。(3分) 我国新型举国体制不断完善,为国民经济和社会发展主要领域提供支撑、保障和引领。 (2)有研究者给“举国体制”下了一个定义。阅读文本信息,按下图中的序号写出其构成。(2分) (3)“举国体制”与“新型举国体制”的外延是 关系。(1分) 党的十九届四中、五中全会均提出构建社会主义市场经济条件下关键核心技术攻关新型举国体制。党的二十大报告强调健全新型举国体制,提出加快实施创新驱动发展战略,强化企业科技创新主体地位,发挥科技型骨干企业引领支撑作用,营造有利于科技型中小微企业成长的良好环境,推动创新链产业链资金链人才"
Q-2024西城一模-19-4,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q19(4),19(4),主观题,推理,判断;前提;想象;推理;超前思维,归纳推理与因果探求;逻辑三律与概念规则,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,same_type_index_or_boundary,control_base_audit_only,"19.(31分) 未来产业由前沿技术驱动,是具有显著战略性、引领性、颠覆性和不确定性的前瞻性新兴产业,当前处于孕育萌发阶段或产业化初期。 2022年度全球未来产业发展指数排名前6位国家六大产业情况 (1)读上图,分析我国未来产业发展的状况。(3分) 我国新型举国体制不断完善,为国民经济和社会发展主要领域提供支撑、保障和引领。 (2)有研究者给“举国体制”下了一个定义。阅读文本信息,按下图中的序号写出其构成。(2分) (3)“举国体制”与“新型举国体制”的外延是 关系。(1分) 党的十九届四中、五中全会均提出构建社会主义市场经济条件下关键核心技术攻关新型举国体制。党的二十大报告强调健全新型举国体制,提出加快实施创新驱动发展战略,强化企业科技创新主体地位,发挥科技型骨干企业引领支撑作用,营造有利于科技型中小微企业成长的良好环境,推动创新链产业链资金链人才"
Q-2024西城一模-19-5,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q19(5),19(5),主观题,推理,判断;前提;想象;推理;超前思维,归纳推理与因果探求;逻辑三律与概念规则,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,same_type_index_or_boundary,control_base_audit_only,"19.(31分) 未来产业由前沿技术驱动,是具有显著战略性、引领性、颠覆性和不确定性的前瞻性新兴产业,当前处于孕育萌发阶段或产业化初期。 2022年度全球未来产业发展指数排名前6位国家六大产业情况 (1)读上图,分析我国未来产业发展的状况。(3分) 我国新型举国体制不断完善,为国民经济和社会发展主要领域提供支撑、保障和引领。 (2)有研究者给“举国体制”下了一个定义。阅读文本信息,按下图中的序号写出其构成。(2分) (3)“举国体制”与“新型举国体制”的外延是 关系。(1分) 党的十九届四中、五中全会均提出构建社会主义市场经济条件下关键核心技术攻关新型举国体制。党的二十大报告强调健全新型举国体制,提出加快实施创新驱动发展战略,强化企业科技创新主体地位,发挥科技型骨干企业引领支撑作用,营造有利于科技型中小微企业成长的良好环境,推动创新链产业链资金链人才"
Q-2024西城一模-19-6,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q19(6),19(6),主观题,推理,判断;前提;想象;推理;超前思维,归纳推理与因果探求;逻辑三律与概念规则,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,same_type_index_or_boundary,control_base_audit_only,"19.(31分) 未来产业由前沿技术驱动,是具有显著战略性、引领性、颠覆性和不确定性的前瞻性新兴产业,当前处于孕育萌发阶段或产业化初期。 2022年度全球未来产业发展指数排名前6位国家六大产业情况 (1)读上图,分析我国未来产业发展的状况。(3分) 我国新型举国体制不断完善,为国民经济和社会发展主要领域提供支撑、保障和引领。 (2)有研究者给“举国体制”下了一个定义。阅读文本信息,按下图中的序号写出其构成。(2分) (3)“举国体制”与“新型举国体制”的外延是 关系。(1分) 党的十九届四中、五中全会均提出构建社会主义市场经济条件下关键核心技术攻关新型举国体制。党的二十大报告强调健全新型举国体制,提出加快实施创新驱动发展战略,强化企业科技创新主体地位,发挥科技型骨干企业引领支撑作用,营造有利于科技型中小微企业成长的良好环境,推动创新链产业链资金链人才"
Q-2025东城期末-1,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q1,1,选择题,待判,创新思维;辩证思维,,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"1.十一届三中全会,把党和国家的工作重点转移到现代化建设上来;十四届三中全会,决定建立社会主 义市场经济体制;二十届三中全会,决定进一步全面深化改革、推进中国式现代化......1978年以来的历 届三中全会都与“改革开放”紧密相连,由此可见,改革开放是( ) A.中华民族有史以来最为广泛而深刻的社会变革 B.中国特色社会主义全部理论和实践的主题 C.生产关系适应生产力、经济基础适应上层建筑的要求 D.坚持和发展中国特色社会主义的必由之路"
Q-2025东城期末-2,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q2,2,选择题,待判,创新思维;前提;动态性;整体性;概念;科学思维;辩证否定;辩证思维,逻辑三律与概念规则,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"2.邓小平同志是改革开放的总设计师,以他为主创立的邓小平理论,深刻回答了什么是社会主义、怎样 建设社会主义这一根本问题,深刻揭示了社会主义本质。邓小平理论( ) 1明确了以中国式现代化实现中华民族伟大复兴 2是当代中国马克思主义,是二十一世纪马克思主义 3是中国特色社会主义理论体系的奠基之作 4明确提出走自己的路、建设中国特色社会主义 A.12 B.13 C.24 D.34"
Q-2025东城期末-3,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q3,3,选择题,待判,,,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"3.翻开课本,“那个曾经爱看星星的少年变成了让无数少年仰望的星星”出自《天上有颗“南仁东星”》; 《邓稼先》中的“鞠躬尽瘁、死而后已”准确地概括了他的一生;屠呦呦在《青蒿素:人类征服疾病的 一小步》中讲述了她的梦想......这些熟悉的名字和他们的故事,就像一粒粒种子播撤进孩子们的心田。 跟着课本去追星( ) A.可以提升文化产品的精神内涵,兼顾社会效益和经济效益 B.能生发报效祖国的斗志,转化为推动社会发展的物质力量 C.能体会到先进人物的志向与品格,决定了社会前进的方向 D.有助于理解文化的相对独立性,科学家们传递着不同的精神"
Q-2025东城期末-4,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q4,4,选择题,待判,,,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"4.殷墟甲骨文距离现在3000 多年,汉字结构依然未变。“点”虽小,但如明珠般璀璨;“横”在肩上,它 是担当也是约束;“竖”顶天立地,仿佛一根旗杆威严树立,信念不倒......横、撇、捺、提、折、钩, 汉字可一笔贯通气韵,豪气干云,亦可繁复多画,耐心描蔡,笔画的主次、长短、布局留白都彰显了汉 字的博大精深。由此可见( ) 1在笔画的对立统一中彰显中华汉字之美 2汉字笔画蕴含着人们的精神向往和美好追求 3不同笔画的个性寓于汉字结构的共性之中 4抓主流,以主笔为核心书写汉字方能为美 A.12 B.13 C.24 D.34 ===== PAGE 2 ===== 第2页/共20页"
Q-2025东城期末-5,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q5,5,选择题,思维,辩证思维,,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,needs_evidence_pairing_then_body_or_choice,control_base_audit_only,"5.社区中的“小修小补”往往能焕新空间,为居民带来幸福感。社区公园的原入口只有两块砖的宽度, 进入后呈直角转弯,道路狭窄还容易踩踏绿地。通过改造,把原本的直角变成圆角,入口更宽敞,居民 在结伴散步时也更安全便利,提升了休闲体验。对此,评论恰当的是( ) 1道路改造体现了通过实践建立自在联系 2要在整体和动态中认识和优化社区环境 3通过否定过去和肯定现在实现事物发展 4运用辩证思维的矛盾分析法为居民解忧 A.12 B.13 C.24 D.34"
Q-2025东城期末-6,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q6,6,选择题,待判,,,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"6.在人民代表大会制度70 年的历史画卷中,立法工作是主轴之一。全国人大及其常委会在党的领导下行 使国家立法权,顺应时代发展,回应人民需求,不断取得历史性成就。对此,下列分析正确的是( ) A.将审议程序从“一审”变“三审”,提高立法效率 B.立法和改革结合,从法律实施机制上落实改革举措 C.法律草案公开征求意见常态化,推进科学民主立法 D.健全代表联系群众制度,拓宽实现基层自治渠道"
Q-2025东城期末-7,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q7,7,选择题,待判,推理,假言推理;归纳推理与因果探求,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"7.2024 年,我国实施促进经济增长的一揽子政策措施,力求筑牢工业“压舱石”,激活消费增长“强引 擎”,驱动投资“马车”蹄疾步稳,推动经济实现质的有效提升和量的合理增长。下列传导路径正确的 是( ) 1深化体制机制改革→优化营商环境→激发市场主体活力 2加大对居民消费补贴→降低商品价格→扩大社会总需求 3降低存款准备金率→加强基建财政支持→鼓励生产要素投入 4鼓励芯片技术研发→培育新动能产业→推动产业转型升级 A.13 B.14 C.23 D.24"
Q-2025东城期末-8,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q8,8,选择题,待判,必要条件,假言推理;归纳推理与因果探求,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"8.战略性投资,是特定外国投资者直接取得并中长期持有一家上市公司股份的行为。为落实二十届三中 全会,深化外商投资促进体制机制改革,保障外资企业在要素获取、资质许可等方面的国民待遇要求, 2024 年11 月,商务部等六部门修订发布《外国投资者对上市公司战略投资管理办法》,从五方面降低了 投资门槛。此举( ) A.健全了资本市场功能,提高间接融资比重 B.拓宽外资投资渠道,营造公平的投资环境 C.促进对外投资提升质量,优化投资结构 ===== PAGE 3 ===== 第3页/共20页 D.通过“两只手”有机结合,降低投资风险"
Q-2025东城期末-9,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q9,9,选择题,待判,前提,其他复合推理,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"9.2024 年10 月,金砖国家领导人第十六次会晤在俄罗斯喀山顺利举行。会上,金砖十国领导人就加强多 边主义、推动全球和地区稳定与安全、加强经济金融合作等多项议题达成重要共识,彰显了扩员后的 “大金砖国家”作为新兴市场和“全球南方”国家代表的责任与信心。金砖合作机制的生命力和感召力 越来越强,这( ) A.反映出发展中国家谋和平发展、促合作共赢的强烈愿望 B.说明金砖国家逐渐成为世界最具代表性的国际组织 C.源于更多发展中国家的核心利益是相同的 D.使竞争与合作代替冲突成为国际关系的基本形式"
