rubric_atom_id,question_id,rubric_or_answer_phrase,evidence_type,evidence_level,plain_reward_description,related_material_atom_ids,what_expression_is_rewarded,what_judgment_student_must_make_before_writing,legal_knowledge_or_rule_if_explicit,value_expression_if_explicit,knowledge_material_value_type,can_be_written_without_material,source_locator,uncertainty
R_Q0038_2025_丰台_期末_18_2_09,Q0038_2025_丰台_期末_18_2,3.现实意义三个角度，劳动者、用人单位和社会，逻辑不清晰，角度不全。,marking_rubric,formal,3.现实意义三个角度，劳动者、用人单位和社会，逻辑不清晰，角度不全。,M_Q0038_2025_丰台_期末_18_2_01|M_Q0038_2025_丰台_期末_18_2_02,3.现实意义三个角度，劳动者、用人单位和社会，逻辑不清晰，角度不全。,判断法律关系/行为性质/责任或程序路径，需回源细化,劳动者；用人单位,,knowledge+material+value,no,F0131:slide 31 | F0342:slide 31,heuristic_atom_split; verify original rubric line
R_Q0043_2025_房山_一模_19_01,Q0043_2025_房山_一模_19,19.（8 分）,marking_rubric,formal,19.（8 分）,M_Q0043_2025_房山_一模_19_01|M_Q0043_2025_房山_一模_19_02,19.（8 分）,判断法律关系/行为性质/责任或程序路径，需回源细化,,,uncertain,uncertain,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,heuristic_atom_split; verify original rubric line
R_Q0043_2025_房山_一模_19_02,Q0043_2025_房山_一模_19,①B 集团通过挖走A 集团核心技术人员并窃取技术秘密属于典型的不正当竞争行为，法院的判决打击 了违法行为，促使企业依法诚信经营，维护了公平的竞争环境，促进市场经济健康发展。,marking_rubric,formal,①B 集团通过挖走A 集团核心技术人员并窃取技术秘密属于典型的不正当竞争行为，法院的判决打击 了违法行为，促使企业依法诚信经营，维护了公平的竞争环境，促进市场经济健康发展。,M_Q0043_2025_房山_一模_19_01|M_Q0043_2025_房山_一模_19_02,①B 集团通过挖走A 集团核心技术人员并窃取技术秘密属于典型的不正当竞争行为，法院的判决打击 了违法行为，促使企业依法诚信经营，维护了公平的竞争环境，促进市场经济健康发展。,判断法律关系/行为性质/责任或程序路径，需回源细化,法院；判决；不正当竞争,维护；促进；公平,knowledge+material+value,no,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,heuristic_atom_split; verify original rubric line
R_Q0043_2025_房山_一模_19_03,Q0043_2025_房山_一模_19,②法院对B 集团适用的高额赔偿提高了侵权成本，强化知识产权保护，使企业更愿意投入研发，激发 创新活力和科技进步。,marking_rubric,formal,②法院对B 集团适用的高额赔偿提高了侵权成本，强化知识产权保护，使企业更愿意投入研发，激发 创新活力和科技进步。,M_Q0043_2025_房山_一模_19_02,②法院对B 集团适用的高额赔偿提高了侵权成本，强化知识产权保护，使企业更愿意投入研发，激发 创新活力和科技进步。,判断法律关系/行为性质/责任或程序路径，需回源细化,侵权；赔偿；法院；知识产权,,knowledge+material,no,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,heuristic_atom_split; verify original rubric line
R_Q0043_2025_房山_一模_19_04,Q0043_2025_房山_一模_19,③法院公正司法，维护了社会公平正义，弘扬了社会主义核心价值观。 细则：,marking_rubric,formal,③法院公正司法，维护了社会公平正义，弘扬了社会主义核心价值观。 细则：,M_Q0043_2025_房山_一模_19_01|M_Q0043_2025_房山_一模_19_02,③法院公正司法，维护了社会公平正义，弘扬了社会主义核心价值观。 细则：,判断法律关系/行为性质/责任或程序路径，需回源细化,法院,维护；公平；正义,knowledge+material+value,no,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,heuristic_atom_split; verify original rubric line
R_Q0043_2025_房山_一模_19_05,Q0043_2025_房山_一模_19,1.不正当竞争 B 集团通过挖走A 集团核心技术人员并窃取技术秘密（材料1 分）属于典型的不正当竞争行为（定性 分析1 分），法院的判决打击了违法行为，促使企业依法诚信经营，维护了公平的竞争环境，促进市 场经济健康发展。（法治价值2 分）,marking_rubric,formal,1.不正当竞争 B 集团通过挖走A 集团核心技术人员并窃取技术秘密（材料1 分）属于典型的不正当竞争行为（定性 分析1 分），法院的判决打击了违法行为，促使企业依法诚信经营，维护了公平的竞争环境，促进市 场经济健康发展。（法治价值2 分）,M_Q0043_2025_房山_一模_19_01|M_Q0043_2025_房山_一模_19_02,1.不正当竞争 B 集团通过挖走A 集团核心技术人员并窃取技术秘密（材料1 分）属于典型的不正当竞争行为（定性 分析1 分），法院的判决打击了违法行为，促使企业依法诚信经营，维护了公平的竞争环境，促进市 场经济健康发展。（法治价值2 分）,判断法律关系/行为性质/责任或程序路径，需回源细化,法院；判决；不正当竞争,维护；促进；公平,knowledge+material+value,no,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,heuristic_atom_split; verify original rubric line
R_Q0043_2025_房山_一模_19_06,Q0043_2025_房山_一模_19,2.惩罚性赔偿 法院对B 集团适用的高额赔偿提高了侵权成本（材料1 分），强化知识产权保护，使企业更愿意投入 研发，激发创新活力和科技进步。（创新2 分）,marking_rubric,formal,2.惩罚性赔偿 法院对B 集团适用的高额赔偿提高了侵权成本（材料1 分），强化知识产权保护，使企业更愿意投入 研发，激发创新活力和科技进步。（创新2 分）,M_Q0043_2025_房山_一模_19_02,2.惩罚性赔偿 法院对B 集团适用的高额赔偿提高了侵权成本（材料1 分），强化知识产权保护，使企业更愿意投入 研发，激发创新活力和科技进步。（创新2 分）,判断法律关系/行为性质/责任或程序路径，需回源细化,侵权；赔偿；法院；知识产权；惩罚性赔偿,,knowledge+material,no,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,heuristic_atom_split; verify original rubric line
R_Q0043_2025_房山_一模_19_07,Q0043_2025_房山_一模_19,3.道德意义 法院公正司法，维护了社会公平正义，弘扬了社会主义核心价值观。（1 分，给出社会主义核心价值 观的具体词语也可以）,marking_rubric,formal,3.道德意义 法院公正司法，维护了社会公平正义，弘扬了社会主义核心价值观。（1 分，给出社会主义核心价值 观的具体词语也可以）,M_Q0043_2025_房山_一模_19_01|M_Q0043_2025_房山_一模_19_02,3.道德意义 法院公正司法，维护了社会公平正义，弘扬了社会主义核心价值观。（1 分，给出社会主义核心价值 观的具体词语也可以）,判断法律关系/行为性质/责任或程序路径，需回源细化,法院,维护；公平；正义,knowledge+material+value,no,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,heuristic_atom_split; verify original rubric line
R_Q0043_2025_房山_一模_19_08,Q0043_2025_房山_一模_19,4.劳动者 劳动者有保守秘密的义务，在就业过程中要做到权利和义务相统一，严守职业道德。（2 分）,marking_rubric,formal,4.劳动者 劳动者有保守秘密的义务，在就业过程中要做到权利和义务相统一，严守职业道德。（2 分）,M_Q0043_2025_房山_一模_19_01|M_Q0043_2025_房山_一模_19_02,4.劳动者 劳动者有保守秘密的义务，在就业过程中要做到权利和义务相统一，严守职业道德。（2 分）,判断法律关系/行为性质/责任或程序路径，需回源细化,权利；义务；劳动者,,knowledge+material,no,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,heuristic_atom_split; verify original rubric line
R_Q0043_2025_房山_一模_19_09,Q0043_2025_房山_一模_19,5.民法的基本原则（1 分）,marking_rubric,formal,5.民法的基本原则（1 分）,M_Q0043_2025_房山_一模_19_01|M_Q0043_2025_房山_一模_19_02,5.民法的基本原则（1 分）,判断法律关系/行为性质/责任或程序路径，需回源细化,,,uncertain,uncertain,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,heuristic_atom_split; verify original rubric line
R_Q0043_2025_房山_一模_19_10,Q0043_2025_房山_一模_19,6.必修三法治 公正司法、全民守法、法治社会、法治国家等角度。（2 分） 从以上角度答题，总分不超过8 分，单纯写知识，没有材料，比如每一点的开头都是有利于，总分不 超过6 分。 等级水平 等 级 描 述 水平4 观点鲜明，能明确表达自己的见解；紧扣问题，综合运用所学知识展开论述；逻辑 严密，条理清晰 水平3 观点比较明确，能表达自己的见解；能扣住问题展开论述，知识运用比较准确；逻 辑性较强，有条理 水平2 观点不明确；论述不能集中指向问题，罗列知识；知识运用不正确；论述缺乏逻辑， 条理性差 水平1 应答与试题无关；或重复试题内容；或没有应答 [page 4],marking_rubric,formal,6.必修三法治 公正司法、全民守法、法治社会、法治国家等角度。（2 分） 从以上角度答题，总分不超过8 分，单纯写知识，没有材料，比如每一点的开头都是有利于，总分不 超过6 分。 等级水平 等 级 描 述 水平4 观点鲜明，能明确表达自己的见解；紧扣问题，综合运用所学知识展开论述；逻辑 严密，条理清晰 水平3 观点比较明确，能表达自己的见解；能扣住问题展开论述，知识运用比较准确；逻 辑性较强，有条理 水平2 观点不明确；论述不能集中指向问题，罗列知识；知识运用不正确；论述缺乏逻辑， 条理性差 水平1 应答与试题无关；或重复试题内容；或没有应答 [page 4],M_Q0043_2025_房山_一模_19_01|M_Q0043_2025_房山_一模_19_02,6.必修三法治 公正司法、全民守法、法治社会、法治国家等角度。（2 分） 从以上角度答题，总分不超过8 分，单纯写知识，没有材料，比如每一点的开头都是有利于，总分不 超过6 分。 等级水平 等 级 描 述 水平4 观点鲜明，能明确表达自己的见解；紧扣问题，综合运用所学知识展开论述；逻辑 严密，条理清晰 水平3 观点比较明确，能表达自己的见解；能扣住问题展开论述，知识运用比较准确；逻 辑性较强，有条理 水平2 观点不明确；论述不能集中指向问题，罗列知识；知识运用不正确；论述缺乏逻辑， 条理性差 水平1 应答与试题无关；或重复试题内容；或没有应答 [page 4],判断法律关系/行为性质/责任或程序路径，需回源细化,,,material+value,no,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,heuristic_atom_split; verify original rubric line
