module,subsection,core_point,ordinal,source_label,title_tail,card_id,evidence_status,paper_found,rubric_found,card_path,什么时候写,设问,得分层次,卷面句,同题组,prompt_check,score_check,surface_check,qa_flags
经济全球化,【判别标注】 本点回答“参与全球经济治理、完善经贸规则”的制度治理层；下一条“参与国际标准制定，提升国际规则话语权”回答标准和话语权层，两者不可合并成一个标题。,以科学技术的发展推动建设创新型、开放型世界经济,1,2025房山一模Q18(2),,2025_房山_一模_Q18_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_房山_一模_Q18_2.md,开源战略题要求阐释技术革新如何成为全球合作新模式，DeepSeek开源让全球开发者自由使用和改进，部分国家企业低成本开发本地化AI模型，说明科技开放可以推动开放型世界经济和经济全球化发展。,“中国的开源战略不仅是技术上的革新，更是对全球合作新模式的一次积极探索和实践。”结合材料，运用《当代国际政治与经济》知识，谈谈你对这句话的理解。,,中国开源战略坚持高水平对外开放，把DeepSeek作为开放共享资源，以科学技术的发展推动建设创新型、开放型世界经济，降低各国发展AI能力的门槛，促进经济全球化发展。,,EXACT,EMPTY,PARTIAL,
经济全球化,【判别标注】 本点回答“参与全球经济治理、完善经贸规则”的制度治理层；下一条“参与国际标准制定，提升国际规则话语权”回答标准和话语权层，两者不可合并成一个标题。,为世界新能源产业注入活力，增强经济全球化动力,1,2025东城期末Q20,,2025_东城_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_东城_期末_Q20.md,题面先呈现中国新能源汽车出口增长和在欧盟市场具备竞争力，再引出反补贴税争议；正面评价中国新能源汽车时，应把它放到世界新能源产业和经济全球化活力中说明。,运用《当代国际政治与经济》知识，写一篇短文，谈谈你对上述材料的认识。要求：题目自拟，观点明确，逻辑清晰，200字左右。,,我国新能源汽车走向世界，能够促进全球新能源产业升级和绿色转型，为世界经济和经济全球化注入新动力。,,EXACT,EMPTY,NO_MATCH,
经济全球化,【判别标注】 本点回答“参与全球经济治理、完善经贸规则”的制度治理层；下一条“参与国际标准制定，提升国际规则话语权”回答标准和话语权层，两者不可合并成一个标题。,促进全球范围内标准共通、技术共享，推动全球技术创新与绿色转型,1,2026海淀一模Q20,,2026_海淀_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_海淀_一模_Q20.md,题面把国际标准称为全球产业界的“通用语言”，并列出低碳能源、人工智能等领域中国向ISO、IEC提交提案和牵头制定标准的数据；答题要从标准互认、技术扩散和全球产业绿色转型说明意义。,结合材料，运用《当代国际政治与经济》知识，谈谈中国标准走出国门的意义。,8分；角度1对我国3分，角度2对世界经济3分，角度3对全球治理2分。,中国在低碳能源、人工智能等领域贡献国际标准，促进全球范围内标准共通、技术共享，推动全球技术创新与绿色转型。,（本题8分）,EXACT,NO_MATCH,PARTIAL,SCORE_TEXT_NOT_IN_CARD
经济全球化,【术语家族】 “共同维护多边贸易体制”“坚定维护多边贸易体制”“维护多边贸易体制”在本稿中作为同一采分家族处理；2026石景山一模可结合世界贸易组织改革方向、最惠国待遇、非歧视原则展开，2026丰台期末使用细则原词“坚定维护多边贸易体制”。,维护多边贸易体制,1,2026石景山一模Q20,,2026_石景山_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_石景山_一模_Q20.md,亚太合作要在开放中推进，需要稳定的国际经贸规则；题面强调世贸组织改革方向、最惠国待遇和非歧视原则，触发维护多边贸易体制这一开放合作术语。,运用《当代国际政治与经济》知识，任选两个关键词，说明中国倡议如何助推亚太合作。,,中国倡议共同维护多边贸易体制，坚持世界贸易组织改革的正确方向和最惠国待遇、非歧视等基本原则，破除贸易壁垒，为亚太开放合作提供稳定规则支撑。,,EXACT,EMPTY,PARTIAL,
经济全球化,【术语家族】 “共同维护多边贸易体制”“坚定维护多边贸易体制”“维护多边贸易体制”在本稿中作为同一采分家族处理；2026石景山一模可结合世界贸易组织改革方向、最惠国待遇、非歧视原则展开，2026丰台期末使用细则原词“坚定维护多边贸易体制”。,维护多边贸易体制,2,2026丰台期末Q20,,2026_丰台_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_丰台_期末_Q20.md,“发展工程”把多边贸易体制、产业链供应链稳定畅通和开放合作国际环境放在同一段，说明中拉现代化协同需要稳定开放的国际经贸规则。,结合材料，运用《当代国际政治与经济》知识，阐释“五大工程”如何扩大中拉利益汇合点。,,中拉双方坚定维护多边贸易体制，维护全球产业链供应链稳定畅通和开放合作的国际环境，有利于扩大双方“发展工程”中的利益汇合点。,（本题8分）,EXACT,EMPTY,PARTIAL,
经济全球化,【术语家族】 “共同维护多边贸易体制”“坚定维护多边贸易体制”“维护多边贸易体制”在本稿中作为同一采分家族处理；2026石景山一模可结合世界贸易组织改革方向、最惠国待遇、非歧视原则展开，2026丰台期末使用细则原词“坚定维护多边贸易体制”。,反对贸易保护主义，警惕单边措施破坏多边贸易秩序,1,2025东城期末Q20,,2025_东城_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_东城_期末_Q20.md,欧盟对中国新能源汽车征收临时反补贴税，不只是中欧双边争端，也会破坏市场竞争、市场秩序，损害消费者利益，并不利于自身发展。,运用《当代国际政治与经济》知识，写一篇短文，谈谈你对上述材料的认识。要求：题目自拟，观点明确，逻辑清晰，200字左右。,,贸易保护主义和单边措施会破坏市场竞争和市场秩序，既损害消费者利益，也不利于自身发展，最终阻碍世界经济共同发展。,,EXACT,EMPTY,NO_MATCH,
经济全球化,【术语家族】 “共同维护多边贸易体制”“坚定维护多边贸易体制”“维护多边贸易体制”在本稿中作为同一采分家族处理；2026石景山一模可结合世界贸易组织改革方向、最惠国待遇、非歧视原则展开，2026丰台期末使用细则原词“坚定维护多边贸易体制”。,维护开放合作的国际经济环境,1,2026丰台期末Q20,,2026_丰台_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_丰台_期末_Q20.md,材料强调中拉在发展工程中维护开放合作环境，设问要求说明共同现代化的外部条件。,结合材料，运用《当代国际政治与经济》知识，阐释“五大工程”如何扩大中拉利益汇合点。,,中拉双方维护开放合作的国际经济环境，有利于稳定“发展工程”的外部条件，为双方现代化拓展合作空间。,（本题8分）,EXACT,EMPTY,NO_MATCH,
经济全球化,【术语家族】 “共同维护多边贸易体制”“坚定维护多边贸易体制”“维护多边贸易体制”在本稿中作为同一采分家族处理；2026石景山一模可结合世界贸易组织改革方向、最惠国待遇、非歧视原则展开，2026丰台期末使用细则原词“坚定维护多边贸易体制”。,顺应经济全球化趋势，反对贸易保护主义,1,2026朝阳期末Q20,,2026_朝阳_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_朝阳_期末_Q20.md,材料同时呈现经济全球化深入发展和贸易保护主义、关税霸凌等逆全球化障碍，设问要求说明中国特色大国外交为什么要主动作为。,结合材料，运用《当代国际政治与经济》知识，分析中国特色大国外交为什么要更有作为。,8分；和平发展、政治、经济、我国国家利益四个角度各2分，每个角度按背景1分+目标1分处理。,经济全球化是不可逆转的历史大势，贸易保护主义会阻碍资源流动和国际分工，不利于世界经济复苏和共同发展，中国外交需要主动维护开放合作的国际经济环境。,（本题8分）,EXACT,NO_MATCH,NO_MATCH,SCORE_TEXT_NOT_IN_CARD
政治多极化,新国关：新型国际关系,相互尊重、公平正义、合作共赢的新型国际关系,1,2026朝阳一模Q20,,2026_朝阳_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_朝阳_一模_Q20.md,中国对外合作覆盖经贸、技术、人文、机制等多个领域，强调相互尊重、互利共赢而非阵营对抗，需要从国际秩序方向上定位中国行为。,结合材料，运用《当代国际政治与经济》的知识，阐述中国为什么能为全球发展注入稳定性和正能量。,,"中国坚持同各国合作共赢，扩大自贸""朋友圈""、对多国单方面免签，推动建设合作共赢的新型国际关系，为全球发展注入稳定性和正能量。",,EXACT,EMPTY,NO_MATCH,
政治多极化,新国关：新型国际关系,相互尊重、公平正义、合作共赢的新型国际关系,2,2025丰台期末Q20,——中非达成战略性共识的理论逻辑和价值意蕴,2025_丰台_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_丰台_期末_Q20.md,"题面写中非共同反对""小院高墙""、脱钩断链和历史不公，体现发展中国家在平等基础上推动合作；设问问价值意蕴，需要从国际关系新方向说明意义。",阅读材料，运用《当代国际政治与经济》知识，阐明中非达成一系列战略性共识的理论逻辑和价值意蕴。,,中非围绕反对脱钩断链、单边主义和历史不公达成战略性共识，有利于推动建设相互尊重、公平正义、合作共赢的新型国际关系。,,EXACT,EMPTY,PARTIAL,
政治多极化,新国关：新型国际关系,相互尊重、公平正义、合作共赢的新型国际关系,3,2026延庆一模Q19(2),"——中国""推动重塑全球能源治理格局""的理论逻辑和价值意蕴",2026_延庆_一模_Q19_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_延庆_一模_Q19_2.md,题面写中国以绿色能源合作让共建国家共同受益，避免单边支配式能源治理；设问问价值意蕴，需要把这种合作放回新型国际关系框架。,"结合材料二，运用《当代国际政治与经济》知识，说明中国""推动重塑全球能源治理格局""的理论逻辑和价值意蕴。",,中国以绿色能源合作促进共建国家共同发展、避免单边支配的能源治理范式，有利于推动构建相互尊重、公平正义、合作共赢的新型国际关系。,,PARTIAL,EMPTY,PARTIAL,
