module,subsection,core_point,ordinal,source_label,title_tail,card_id,evidence_status,paper_found,rubric_found,card_path,什么时候写,设问,得分层次,卷面句,同题组,prompt_check,score_check,surface_check,qa_flags
经济全球化,国：成员国和相关国家发展,"企业和政府可利用国际组织赋予的权利，积极参与全球经济治理和规则制定，为企业""出海""营造良好的国际环境",1,2024海淀期中Q16(2),,2024_海淀_期中_Q16_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_海淀_期中_Q16_2.md,,"（2）结合材料三，从经济角度，为中国咖啡企业""出海""提出建议。（6分）",,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,"企业和政府可利用国际组织赋予的权利，积极参与全球经济治理和规则制定，为企业""出海""营造良好的国际环境",2,2025海淀期中Q16(2),,2025_海淀_期中_Q16_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_海淀_期中_Q16_2.md,,结合材料三，从经济角度，为中国咖啡企业“出海”提出建议。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,维护全球产业链供应链稳定畅通,1,2026朝阳一模Q20,,2026_朝阳_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_朝阳_一模_Q20.md,,结合材料，运用《当代国际政治与经济》的知识，阐述中国为什么能为全球发展注入稳定性和正能量。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,维护全球产业链供应链稳定畅通,2,2026房山一模Q19,,2026_房山_一模_Q19,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_房山_一模_Q19.md,,结合材料，运用《当代国际政治与经济》知识，分析海南自贸港封关是如何助力国际循环的。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,维护全球产业链供应链稳定畅通,3,2026门头沟一模Q20,,2026_门头沟_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_门头沟_一模_Q20.md,,结合材料，运用《当代国际政治与经济》知识，分析海南自贸港全岛封关为何能为中国经济发展注入新动能、为世界经济开放发展注入新活力。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,维护全球产业链供应链稳定畅通,4,2026东城一模Q19(3),,2026_东城_一模_Q19_3,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_东城_一模_Q19_3.md,,结合材料二，运用《当代国际政治与经济》知识，分析在推动未来产业中，北京是如何统筹高水平对外开放与提升产业链韧性之间关系的。（8分）,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,维护全球产业链供应链稳定畅通,5,2025延庆一模Q20(2),"外交部发言人回应""脱钩断链""",2025_延庆_一模_Q20_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_延庆_一模_Q20_2.md,,假如你是外交部发言人，请结合材料二，运用《当代国际政治与经济》知识，对上述提问做出回应。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,维护全球产业链供应链稳定畅通,6,2025海淀期中Q16(2),,2025_海淀_期中_Q16_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_海淀_期中_Q16_2.md,,结合材料三，从经济角度，为中国咖啡企业“出海”提出建议。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,统筹开放与安全，维护产业链供应链安全稳定,1,2026东城一模Q19(3),,2026_东城_一模_Q19_3,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_东城_一模_Q19_3.md,,结合材料二，运用《当代国际政治与经济》知识，分析在推动未来产业中，北京是如何统筹高水平对外开放与提升产业链韧性之间关系的。（8分）,,,（本题8分）,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,统筹开放与安全，维护产业链供应链安全稳定,2,2026朝阳期中Q17,,2026_朝阳_期中_Q17,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_朝阳_期中_Q17.md,,结合材料，运用《当代国际政治与经济》知识阐述我国应如何处理好推进“人工智能+”发展过程中的重要关系。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,维护全球产业链供应链稳定畅通，服务共同现代化,1,2026丰台期末Q20,,2026_丰台_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_丰台_期末_Q20.md,,结合材料，运用《当代国际政治与经济》知识，阐释“五大工程”如何扩大中拉利益汇合点。,,,（本题8分）,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,数字贸易与数字经济跨境流通,1,2024朝阳期中Q20(3),,2024_朝阳_期中_Q20_3,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_朝阳_期中_Q20_3.md,,结合材料，运用《当代国际政治与经济》知识，以“数字驱动 商通全球”为主题撰写一篇短评。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,我国的未来产业有非常广阔的国际市场，为未来产业“走出去”提供了可能,1,2024西城一模Q19(6),,2024_西城_一模_Q19_6,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_西城_一模_Q19_6.md,,结合材料，从经济角度分析我国未来产业发展的机遇和挑战，以及攻克“卡脖子”难题对经济开放发展的助推作用。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,以开放促进产业升级，为未来产业拓展国际空间，提升国际竞争力，筑牢安全基础,1,2026东城一模Q19(3),,2026_东城_一模_Q19_3,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_东城_一模_Q19_3.md,,结合材料二，运用《当代国际政治与经济》知识，分析在推动未来产业中，北京是如何统筹高水平对外开放与提升产业链韧性之间关系的。（8分）,,,（本题8分）,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,以开放促进产业升级，为未来产业拓展国际空间，提升国际竞争力，筑牢安全基础,2,2024西城一模Q19(6),,2024_西城_一模_Q19_6,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_西城_一模_Q19_6.md,,结合材料，从经济角度分析我国未来产业发展的机遇和挑战，以及攻克“卡脖子”难题对经济开放发展的助推作用。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,以科学技术的发展推动建设创新型、开放型世界经济,1,2025房山一模Q18(2),,2025_房山_一模_Q18_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_房山_一模_Q18_2.md,,“中国的开源战略不仅是技术上的革新，更是对全球合作新模式的一次积极探索和实践。”结合材料，运用《当代国际政治与经济》知识，谈谈你对这句话的理解。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,为世界新能源产业注入活力，增强经济全球化动力,1,2025东城期末Q20,,2025_东城_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_东城_期末_Q20.md,,运用《当代国际政治与经济》知识，写一篇短文，谈谈你对上述材料的认识。要求：题目自拟，观点明确，逻辑清晰，200字左右。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,促进全球范围内标准共通、技术共享，推动全球技术创新与绿色转型,1,2026海淀一模Q20,,2026_海淀_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_海淀_一模_Q20.md,,结合材料，运用《当代国际政治与经济》知识，谈谈中国标准走出国门的意义。,,,（本题8分）,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,维护多边贸易体制,1,2026石景山一模Q20,,2026_石景山_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_石景山_一模_Q20.md,,运用《当代国际政治与经济》知识，任选两个关键词，说明中国倡议如何助推亚太合作。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,维护多边贸易体制,2,2026丰台期末Q20,,2026_丰台_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_丰台_期末_Q20.md,,结合材料，运用《当代国际政治与经济》知识，阐释“五大工程”如何扩大中拉利益汇合点。,,,（本题8分）,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,维护多边贸易体制,3,2025东城期末Q20,——评价欧盟对中国新能源汽车征收临时反补贴税,2025_东城_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_东城_期末_Q20.md,,运用《当代国际政治与经济》知识，写一篇短文，谈谈你对上述材料的认识。要求：题目自拟，观点明确，逻辑清晰，200字左右。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,反对贸易保护主义，警惕单边措施破坏多边贸易秩序,1,2025东城期末Q20,,2025_东城_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_东城_期末_Q20.md,,运用《当代国际政治与经济》知识，写一篇短文，谈谈你对上述材料的认识。要求：题目自拟，观点明确，逻辑清晰，200字左右。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,维护开放合作的国际经济环境,1,2026丰台期末Q20,,2026_丰台_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_丰台_期末_Q20.md,,结合材料，运用《当代国际政治与经济》知识，阐释“五大工程”如何扩大中拉利益汇合点。,,,（本题8分）,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,顺应经济全球化趋势，反对贸易保护主义,1,2026朝阳期末Q20,,2026_朝阳_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_朝阳_期末_Q20.md,,结合材料，运用《当代国际政治与经济》知识，分析中国特色大国外交为什么要更有作为。,,,（本题8分）,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,顺应经济全球化趋势，反对贸易保护主义,2,2025东城期末Q20,——评价欧盟对中国新能源汽车征收临时反补贴税,2025_东城_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_东城_期末_Q20.md,,运用《当代国际政治与经济》知识，写一篇短文，谈谈你对上述材料的认识。要求：题目自拟，观点明确，逻辑清晰，200字左右。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,相互尊重、公平正义、合作共赢的新型国际关系,1,2026朝阳一模Q20,,2026_朝阳_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_朝阳_一模_Q20.md,,结合材料，运用《当代国际政治与经济》的知识，阐述中国为什么能为全球发展注入稳定性和正能量。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,相互尊重、公平正义、合作共赢的新型国际关系,2,2025丰台期末Q20,——中非达成战略性共识的理论逻辑和价值意蕴,2025_丰台_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_丰台_期末_Q20.md,,阅读材料，运用《当代国际政治与经济》知识，阐明中非达成一系列战略性共识的理论逻辑和价值意蕴。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,相互尊重、公平正义、合作共赢的新型国际关系,3,2026延庆一模Q19(2),"——中国""推动重塑全球能源治理格局""的理论逻辑和价值意蕴",2026_延庆_一模_Q19_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_延庆_一模_Q19_2.md,,结合材料二，运用《当代国际政治与经济》知识，说明中国“推动重塑全球能源治理格局”的理论逻辑和价值意蕴。,,,,PARTIAL,EMPTY,EMPTY,
