audit_id,source,norm_year,norm_district,norm_stage,norm_question,question_nature,evidence_grade_initial,covered_by_latest_docx,section,material,trigger,logic,bundle_path,norm_key
V3-FW-0173,2026北京东城高三一模 第5题,2026,东城,一模,5,choice,C,False,认识发展原理,国内专家团队通过收集、分析海量影像数据，把握中国人群脑结构动态变化和疾病指标偏离特征，构建脑图表并用于临床诊断。,认识发展原理,材料把海量数据分析、规律性把握和临床应用连成一条链，说明认识不是停留在零散现象上，而是在比较、分析和综合中逐步上升到规律性把握。这里稳定呈现出由经验材料到规律认识、再用于实践的认识深化过程，因此可归入认识发展原理。,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026东城一模.md,2026|东城|一模|5
V3-FW-0174,2026北京海淀高三（上）期末 第3题,2026,海淀,期末,3,choice,C,False,认识发展原理,具身智能机器人通过对上千部京剧经典进行数据化处理与智能分析，不仅能精准模仿各流派表演，还识别出此前未被发现的艺术特征。,认识发展原理,材料的关键不是“机器取代人”，而是新技术手段帮助研究者从海量材料中发现原本不易辨认的特征。认识能力随着技术工具和分析手段提升而由已有理解走向更深层把握，因此这一题稳定呈现出认识发展的链条。,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026海淀期末.md,2026|海淀|期末|3
V3-FW-0175,2026北京朝阳高三（上）期末 第3题,2026,朝阳,期末,3,choice,C,False,认识发展原理,道路积尘监测系统采集海量数据，生成污染热力图，帮助治理者逐步锁定高值路段和重点污染源。,认识发展原理,材料先呈现零散监测信息，再通过数据汇聚、热力图分析和比对，逐步形成对污染分布和成因的更深把握，最后反过来服务精准治理。认识不是停留在感性现象上，而是在技术支持下经由分析综合不断走向规律性和针对性，因此稳定触发认识发展原理。,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026朝阳期末.md,2026|朝阳|期末|3
V3-FW-0176,2024北京丰台高三二模 第20题（丰台政治二模阅卷评标.docx）,2024,丰台,二模,20,subjective,B,True,认识发展原理,我们党在不同历史时期都高度重视统筹发展和安全，革命、建设、改革和新时代的实践反复证明，能否统筹好发展和安全关系国家兴衰、历史走向。,认识发展原理 / 实践推动认识深化,评标说明可从认识论角度作答。材料不是抽象给出一个结论，而是用不同历史时期的实践经验说明党对发展安全关系的认识不断深化；“历史反复证明”提示认识来源于实践检验，并随治国理政实践推进而发展。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024丰台二模.md,2024|丰台|二模|20
V3-FW-0177,2025北京西城高三二模 第4题,2025,西城,二模,4,choice,C,True,认识对实践的反作用,科学工作者绘制六倍体小麦 T2T 完整基因组图谱，解析复杂区域并发现抗病基因，为未来分子设计育种奠定基础。,认识对实践的反作用,题干特意把“图谱解析、发现基因”与“为未来育种奠定基础”放在一起，说明认识深化并不是停留在理论层面，而是会反过来提升改造对象、开展新实践的能力。材料重心正是“认识深化—实践能力提升”这条链。,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025西城二模.md,2025|西城|二模|4
V3-FW-0178,2025北京丰台高三（上）期末 第16题（丰台期末细则.pptx）,2025,丰台,期末,16,subjective,B,True,认识对实践的反作用,在工作生活中做计划、定方案，在国家治理中看大数、看长远，都离不开“胸中有数”的工作方法。,认识对实践的反作用,掌握“数”不是为了停留在认识层面，而是为了减少决策和指导中的盲目性与随意性。材料把数量认识和计划方案、国家治理连接起来，说明正确认识能反过来指导实践。,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025丰台期末.md,2025|丰台|期末|16
V3-FW-0179,2025北京朝阳高三（上）期末 第22题（朝阳期末评标.pdf扫描页读图核定）,2025,朝阳,期末,22,subjective,A,True,认识对实践的反作用,评分细则要求推进实践基础上的理论创新，以新的理论指导新的实践。,认识对实践的反作用,习近平新时代中国特色社会主义思想作为重大理论创新，不只是解释时代课题，还要指导党和国家事业发展。材料明确从“理论创新”转向“指导新的实践”，因此稳定触发认识对实践的反作用。,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025朝阳期末.md,2025|朝阳|期末|22
V3-FW-0181,2025北京海淀高三（上）期末 第6题,2025,海淀,期末,6,choice,C,True,真理观,胡克定律揭示弹性物体形变与外力的关系，但只有在物体保持弹性的条件下才有效，且被运用于弹簧制造、工程设计和地质力学等领域。,真理是具体的有条件的 / 实践与认识,材料一方面强调规律性认识的形成和应用，另一方面明确指出它的适用范围并非无条件无限延伸。胡克定律只有在特定条件下才成立，说明真理离不开具体条件；而其工程应用又表明真理性认识要在实践中发挥作用，因此稳定触发真理观。,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md,2025|海淀|期末|6
V3-FW-0182,2026北京西城高三（上）期末 第16题第（2）问（西城高三期末评标.pptx）,2026,西城,期末,16,subjective,B,True,真理观,“真实”被界定为客观事物及其规律的本来面目，评标明确可从追求真理角度作答。,追求真理 / 真理是主观与客观相符合,材料把作品感染力的根基放在对客观事实和规律的把握上，说明所谓“真实”不是主观任意认定，而是认识和表达要尽可能符合客观对象及其规律。因此该题除物质决定意识外，还应补入真理观。,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026西城期末.md,2026|西城|期末|16
V3-FW-0184,2025北京西城高三一模 第1题,2025,西城,一模,1,choice,C,False,社会存在与社会意识,中央一号文件在改革开放初期、21世纪初期和十八大以来形成了不同的“三农”话语，如“责任制”“粮食补贴”“乡村振兴”“试点”等。,社会存在决定社会意识,同样聚焦“三农”，但不同时期的话语重点明显变化，说明政策表达和思想观念并不是静止不变的，而是随着经济社会发展阶段、主要任务和现实问题变化而调整。材料中的“话语变化折射时代变迁”，正体现社会存在变化推动社会意识更新。,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025西城一模.md,2025|西城|一模|1
V3-FW-0185,2024北京朝阳高三期中 第16题（2024.11期中政治朝阳评标docx.docx、阅卷细则总.rtf）,2024,朝阳,期中,16,subjective,A,True,社会存在与社会意识,改革开放以来中国共产党十次三中全会的决策部署，随经济社会发展阶段、时代任务和现实需要变化而调整。,社会存在决定社会意识 / 社会存在变化决定社会意识变化,阅卷细则将该点拆成知识1分、材料1分，明确要求写出社会存在决定社会意识，并结合党抓住社会历史阶段性特征、根据经济社会发展需要出台改革举措。历次会议主题和内容的变化，正是社会存在变化推动政策意识和决策部署变化。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区期中__2024朝阳期中.md,2024|朝阳|期中|16
V3-FW-0186,2026北京东城高三一模 第20题（东城一模评标细则（勿传）/20.pptx）,2026,东城,一模,20,subjective,A,True,社会发展的两大基本规律和基本矛盾,我国不断深化对生态文明建设的规律性认识，并通过全面依法治国、科学民主依法立法、良法善治等方式推动生态治理法治化。,上层建筑反作用于经济基础 / 社会基本矛盾运动,生态文明建设不只是治理措施罗列，还包括把规律性认识上升为制度、法律和治理规则。评标 PPT 在法治角度明确给出“上层建筑反作用经济基础”，说明法律制度作为上层建筑能够服务生态治理实践、保障绿色发展，因此应补入社会基本规律栏目。,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026东城一模.md,2026|东城|一模|20
V3-FW-0187,2024北京西城高三二模 第17题（高三模拟测试思想政治答案细则.docx）,2024,西城,二模,17,subjective,A,True,社会发展的两大基本规律和基本矛盾,加快形成新质生产力，要全面深化改革，形成与之相适应的新型生产关系，打通束缚新质生产力发展的堵点、卡点，让先进优质生产要素顺畅流动。,生产力与生产关系 / 经济基础与上层建筑 / 社会基本矛盾运动,答案细则明确把“人类社会发展的进程和趋势，生产力与生产关系，经济基础与上层建筑”列为可作答角度。材料直接呈现新质生产力发展对新型生产关系和制度机制的要求，说明生产力变化会推动生产关系、上层建筑调整，答题应把“新质生产力 -> 新型生产关系 -> 制度机制改革 -> 中国式现代化”连成唯物史观链条。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024西城二模.md,2024|西城|二模|17
V3-FW-0188,2024北京朝阳高三期中 第16题（2024.11期中政治朝阳评标docx.docx、阅卷细则总.rtf）,2024,朝阳,期中,16,subjective,A,True,社会发展的两大基本规律和基本矛盾,党高举改革开放旗帜，围绕不同历史时期的发展任务不断调整三中全会决议主题和内容，促进经济社会发展。,生产力与生产关系 / 经济基础与上层建筑 / 社会基本矛盾运动,阅卷细则明确给出“生产关系适应生产力，上层建筑适应经济基础”或社会基本矛盾角度，并按知识1分、材料1分计分。三中全会决策部署的调整，本质上是依据生产力发展和经济社会变化推动生产关系、上层建筑不断完善。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区期中__2024朝阳期中.md,2024|朝阳|期中|16
V3-FW-0189,2025北京石景山高三一模 第21题（石景山 高三政治评分细则.doc）,2025,石景山,一模,21,subjective,A,True,改革,进一步全面深化改革进入攻坚期和深水区，党坚持“不立不破、先立后破”，破除旧观念旧体制，确立新理念新机制，推动制度更加成熟定型。,改革的实质 / 社会基本矛盾运动,评分细则把改革实质、全面深化改革总目标和社会发展规律列为可用模块。进一步全面深化改革不是抽象口号，而是通过调整不适应生产力发展的生产关系、完善不适应经济基础的上层建筑，把制度优势转化为治理效能，因此应正式补入改革栏目。,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025石景山一模.md,2025|石景山|一模|21
