year_root,year,district,stage,suite_guess,role,suffix,size,mtime,sha256,relative_path,source_path,cache_status,cache_method,cache_chars,cache_text_path,cache_render_dir
2026各区模拟题,2026,东城,期末,2026东城期末,answer,.pdf,917160,2026-03-11T12:48:08,15664381470d8300c72773a332ddb60167ba1ee9511ba96df0f5e3f703c1731f,2026各区期末和期中\2026东城期末\2026北京东城高三（上）期末政治（教师版）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026东城期末\2026北京东城高三（上）期末政治（教师版）.pdf,text-extracted,pypdf,7681,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\15664381470d8300_2026北京东城高三_上_期末政治_教师版.txt,
2026各区模拟题,2026,东城,期末,2026东城期末,other,.pptx,312723506,2026-03-11T12:49:28,e4d67789c91d1b92bfe400927f2ea389a7b4fb3a0ce70f4bc162aac6f7c9e832,2026各区期末和期中\2026东城期末\东城期末.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026东城期末\东城期末.pptx,text-extracted,pptx-xml,17693,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\e4d67789c91d1b92_东城期末.txt,
2026各区模拟题,2026,东城,期末,2026东城期末,rubric,.pptx,312723506,2026-03-11T12:49:28,e4d67789c91d1b92bfe400927f2ea389a7b4fb3a0ce70f4bc162aac6f7c9e832,2026各区期末和期中\2026东城期末\细则\2026东城期末细则.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026东城期末\细则\2026东城期末细则.pptx,text-extracted,pptx-xml,17693,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\e4d67789c91d1b92_2026东城期末细则.txt,
2026各区模拟题,2026,东城,期末,2026东城期末,answer,.pdf,917160,2026-03-11T12:48:08,15664381470d8300c72773a332ddb60167ba1ee9511ba96df0f5e3f703c1731f,2026各区期末和期中\2026东城期末\试卷\2026北京东城高三（上）期末政治（教师版）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026东城期末\试卷\2026北京东城高三（上）期末政治（教师版）.pdf,text-extracted,pypdf,7681,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\15664381470d8300_2026北京东城高三_上_期末政治_教师版.txt,
2026各区模拟题,2026,丰台,期末,2026丰台期末,paper,.pdf,6789048,2026-03-11T12:49:12,6553ff85e09d299a059ed4720fe324d83ec1da37418ea11f7d4a2d8beeec37b0,2026各区期末和期中\2026丰台期末\2026北京丰台高三（上）期末政治.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026丰台期末\2026北京丰台高三（上）期末政治.pdf,rendered-ocr-needed,pdf-text+render,0,,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\renders\6553ff85e09d299a
2026各区模拟题,2026,丰台,期末,2026丰台期末,rubric,.pdf,10715348,2026-03-11T12:50:02,dbc93cbfd3a93eff18a74e571039c91200fc062aa0d4465449a94a8a469d09fa,2026各区期末和期中\2026丰台期末\丰台高三期末主观题评标.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026丰台期末\丰台高三期末主观题评标.pdf,text-extracted,pypdf,9018,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\dbc93cbfd3a93eff_丰台高三期末主观题评标.txt,
2026各区模拟题,2026,丰台,期末,2026丰台期末,rubric,.pdf,10715348,2026-03-11T12:50:02,dbc93cbfd3a93eff18a74e571039c91200fc062aa0d4465449a94a8a469d09fa,2026各区期末和期中\2026丰台期末\细则\2026丰台期末细则.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026丰台期末\细则\2026丰台期末细则.pdf,text-extracted,pypdf,9018,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\dbc93cbfd3a93eff_2026丰台期末细则.txt,
2026各区模拟题,2026,丰台,期末,2026丰台期末,paper,.pdf,6789048,2026-03-11T12:49:12,6553ff85e09d299a059ed4720fe324d83ec1da37418ea11f7d4a2d8beeec37b0,2026各区期末和期中\2026丰台期末\试卷\2026北京丰台高三（上）期末政治.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026丰台期末\试卷\2026北京丰台高三（上）期末政治.pdf,rendered-ocr-needed,pdf-text+render,0,,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\renders\6553ff85e09d299a
2026各区模拟题,2025,朝阳,期中,2025朝阳期中,rubric,.docx,32954,2026-04-01T15:43:00,885e694cf464c22b3e899be93e422de46ccefd2efe8d66fd03fefc93d186f965,2026各区期末和期中\2026朝阳期中\2025.11朝阳期中政治评标.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\2025.11朝阳期中政治评标.docx,text-extracted,docx-xml,4793,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\885e694cf464c22b_2025.11朝阳期中政治评标.txt,
2026各区模拟题,2025,朝阳,期中,2025朝阳期中,rubric,.docx,32954,2026-03-11T12:50:23,885e694cf464c22b3e899be93e422de46ccefd2efe8d66fd03fefc93d186f965,2026各区期末和期中\2026朝阳期中\2025.11朝阳高三政治期中阅卷细则.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\2025.11朝阳高三政治期中阅卷细则.docx,text-extracted,docx-xml,4793,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\885e694cf464c22b_2025.11朝阳高三政治期中阅卷细则.txt,
2026各区模拟题,2025,朝阳,期中,2025朝阳期中,answer,.pdf,1051598,2026-03-11T12:58:38,5a53b5c6863d7f952d732bef6b21013438957929a6748c575ed46331be9cd5a0,2026各区期末和期中\2026朝阳期中\2025北京朝阳高三（上）期中政治（教师版）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\2025北京朝阳高三（上）期中政治（教师版）.pdf,text-extracted,pypdf,8056,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\5a53b5c6863d7f95_2025北京朝阳高三_上_期中政治_教师版.txt,
2026各区模拟题,2025,朝阳,期中,2025朝阳期中,rubric,.docx,32954,2026-04-01T15:43:00,885e694cf464c22b3e899be93e422de46ccefd2efe8d66fd03fefc93d186f965,2026各区期末和期中\2026朝阳期中\其他材料\2025.11朝阳期中政治评标.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\其他材料\2025.11朝阳期中政治评标.docx,text-extracted,docx-xml,4793,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\885e694cf464c22b_2025.11朝阳期中政治评标.txt,
2026各区模拟题,2026,朝阳,期中,2026朝阳期中,rubric,.docx,32954,2026-03-11T12:50:23,885e694cf464c22b3e899be93e422de46ccefd2efe8d66fd03fefc93d186f965,2026各区期末和期中\2026朝阳期中\细则\2026朝阳期中细则.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\细则\2026朝阳期中细则.docx,text-extracted,docx-xml,4793,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\885e694cf464c22b_2026朝阳期中细则.txt,
2026各区模拟题,2025,朝阳,期中,2025朝阳期中,answer,.pdf,1051598,2026-03-11T12:58:38,5a53b5c6863d7f952d732bef6b21013438957929a6748c575ed46331be9cd5a0,2026各区期末和期中\2026朝阳期中\试卷\2025北京朝阳高三（上）期中政治（教师版）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\试卷\2025北京朝阳高三（上）期中政治（教师版）.pdf,text-extracted,pypdf,8056,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\5a53b5c6863d7f95_2025北京朝阳高三_上_期中政治_教师版.txt,
2026各区模拟题,2026,朝阳,期末,2026朝阳期末,paper,.pdf,11974231,2026-03-11T12:48:28,e1a49527cb4c175f3de69c5cb429216b35938f336f1417fd9df9d955c3e98399,2026各区期末和期中\2026朝阳期末\2026北京朝阳高三（上）期末政治.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期末\2026北京朝阳高三（上）期末政治.pdf,rendered-ocr-needed,pdf-text+render,0,,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\renders\e1a49527cb4c175f
2026各区模拟题,2026,朝阳,期末,2026朝阳期末,rubric,.pdf,1423094,2026-03-11T12:52:44,487b2d15b3a3ac2b14567989edfb4195dd3f776437ec0853a7bd39a5a700859a,2026各区期末和期中\2026朝阳期末\2026朝阳期末细则.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期末\2026朝阳期末细则.pdf,rendered-ocr-needed,pdf-text+render,0,,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\renders\487b2d15b3a3ac2b
2026各区模拟题,2026,朝阳,期末,2026朝阳期末,rubric,.pdf,1423094,2026-03-11T12:52:44,487b2d15b3a3ac2b14567989edfb4195dd3f776437ec0853a7bd39a5a700859a,2026各区期末和期中\2026朝阳期末\细则\2026朝阳期末细则.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期末\细则\2026朝阳期末细则.pdf,rendered-ocr-needed,pdf-text+render,0,,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\renders\487b2d15b3a3ac2b
2026各区模拟题,2026,朝阳,期末,2026朝阳期末,paper,.pdf,11974231,2026-03-11T12:48:28,e1a49527cb4c175f3de69c5cb429216b35938f336f1417fd9df9d955c3e98399,2026各区期末和期中\2026朝阳期末\试卷\2026北京朝阳高三（上）期末政治.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期末\试卷\2026北京朝阳高三（上）期末政治.pdf,rendered-ocr-needed,pdf-text+render,0,,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\renders\e1a49527cb4c175f
2026各区模拟题,2025,海淀,期中,2025海淀期中,answer,.docx,262700,2026-03-11T12:51:20,11cac42f979196cd879bb2d88efd7984e64cc0c19cdb57cbe1b0a6121ae13e3c,2026各区期末和期中\2026海淀期中\2025北京海淀高三（上）期中政治（教师版）.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期中\2025北京海淀高三（上）期中政治（教师版）.docx,text-extracted,docx-xml,9012,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\11cac42f979196cd_2025北京海淀高三_上_期中政治_教师版.txt,
2026各区模拟题,2025,海淀,期中,2025海淀期中,rubric,.pdf,83737967,2026-03-11T12:52:19,e65381bd22912637421c0d9922f3617428c82204555954e7b760cea9c7fe6cb9,2026各区期末和期中\2026海淀期中\期中讲评20251106.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期中\期中讲评20251106.pdf,rendered-ocr-needed,pdf-text+render,0,,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\renders\e65381bd22912637
2026各区模拟题,2026,海淀,期中,2026海淀期中,rubric,.pdf,83737967,2026-03-11T12:52:19,e65381bd22912637421c0d9922f3617428c82204555954e7b760cea9c7fe6cb9,2026各区期末和期中\2026海淀期中\细则\2026海淀期中细则.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期中\细则\2026海淀期中细则.pdf,rendered-ocr-needed,pdf-text+render,0,,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\renders\e65381bd22912637
2026各区模拟题,2025,海淀,期中,2025海淀期中,answer,.docx,262700,2026-03-11T12:51:20,11cac42f979196cd879bb2d88efd7984e64cc0c19cdb57cbe1b0a6121ae13e3c,2026各区期末和期中\2026海淀期中\试卷\2025北京海淀高三（上）期中政治（教师版）.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期中\试卷\2025北京海淀高三（上）期中政治（教师版）.docx,text-extracted,docx-xml,9012,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\11cac42f979196cd_2025北京海淀高三_上_期中政治_教师版.txt,
2026各区模拟题,2025,海淀,期末,2025海淀期末,rubric,.pdf,2944879,2026-03-11T12:46:14,7832041a93d37e1f1c235dd25d2204090a8616c93d855e2e3a1b1f266f96d1ca,2026各区期末和期中\2026海淀期末\2025-2026海淀期末政治评分标准(1).pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期末\2025-2026海淀期末政治评分标准(1).pdf,text-extracted,pypdf,1616,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\7832041a93d37e1f_2025-2026海淀期末政治评分标准_1.txt,
2026各区模拟题,2026,海淀,期末,2026海淀期末,answer,.pdf,9185851,2026-03-11T12:46:36,ac3124113aec7062dd70042a1dbd88724d31175c797b380025c53b1fe1ff25e8,2026各区期末和期中\2026海淀期末\2026北京海淀高三（上）期末政治（教师版）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期末\2026北京海淀高三（上）期末政治（教师版）.pdf,text-extracted,pypdf,1790,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\ac3124113aec7062_2026北京海淀高三_上_期末政治_教师版.txt,
2026各区模拟题,2026,海淀,期末,2026海淀期末,rubric,.pdf,2944879,2026-03-11T12:46:14,7832041a93d37e1f1c235dd25d2204090a8616c93d855e2e3a1b1f266f96d1ca,2026各区期末和期中\2026海淀期末\细则\2026海淀期末细则.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期末\细则\2026海淀期末细则.pdf,text-extracted,pypdf,1616,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\7832041a93d37e1f_2026海淀期末细则.txt,
2026各区模拟题,2026,海淀,期末,2026海淀期末,answer,.pdf,9185851,2026-03-11T12:46:36,ac3124113aec7062dd70042a1dbd88724d31175c797b380025c53b1fe1ff25e8,2026各区期末和期中\2026海淀期末\试卷\2026北京海淀高三（上）期末政治（教师版）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期末\试卷\2026北京海淀高三（上）期末政治（教师版）.pdf,text-extracted,pypdf,1790,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\ac3124113aec7062_2026北京海淀高三_上_期末政治_教师版.txt,
2026各区模拟题,2026,石景山,期末,2026石景山期末,paper,.pdf,6826389,2026-03-11T12:48:47,22c2a9a9dc00eb284d39bc932bcdffe8565f0511c856c6deb1bdf422c77c38a8,2026各区期末和期中\2026石景山期末\2026北京石景山高三（上）期末政治.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026石景山期末\2026北京石景山高三（上）期末政治.pdf,text-extracted,pypdf,1618,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\22c2a9a9dc00eb28_2026北京石景山高三_上_期末政治.txt,
2026各区模拟题,2026,石景山,期末,2026石景山期末,paper,.pdf,6826389,2026-03-11T12:48:47,22c2a9a9dc00eb284d39bc932bcdffe8565f0511c856c6deb1bdf422c77c38a8,2026各区期末和期中\2026石景山期末\试卷\2026北京石景山高三（上）期末政治.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026石景山期末\试卷\2026北京石景山高三（上）期末政治.pdf,text-extracted,pypdf,1618,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\22c2a9a9dc00eb28_2026北京石景山高三_上_期末政治.txt,
2026各区模拟题,2026,西城,期末,2026西城期末,answer,.pdf,11156816,2026-03-11T12:47:24,efbc5507a38dbd4f41a57acd1dfe4877df191813555b2318d451a1b3a855f230,2026各区期末和期中\2026西城期末\2026北京西城高三（上）期末政治（教师版）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026西城期末\2026北京西城高三（上）期末政治（教师版）.pdf,text-extracted,pypdf,2850,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\efbc5507a38dbd4f_2026北京西城高三_上_期末政治_教师版.txt,
2026各区模拟题,2026,西城,期末,2026西城期末,rubric,.pdf,2838973,2026-04-09T02:58:43,54715a1e650d940e1470d8348f9c4cfaaa4a92cb983965a022b2fae5049ca1a4,2026各区期末和期中\2026西城期末\2026西城期末细则.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026西城期末\2026西城期末细则.pdf,rendered-ocr-needed,pdf-text+render,0,,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\renders\54715a1e650d940e
2026各区模拟题,2026,西城,期末,2026西城期末,rubric,.pptx,1259440,2026-03-11T12:47:38,9aecfff2e370dc980e0ceb4805b28f66ebfbbeffa7ccdbd4b909dc96b01a3cbe,2026各区期末和期中\2026西城期末\其他材料\西城高三期末评标.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026西城期末\其他材料\西城高三期末评标.pptx,text-extracted,pptx-xml,799,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\9aecfff2e370dc98_西城高三期末评标.txt,
2026各区模拟题,2026,西城,期末,2026西城期末,rubric,.pdf,2838973,2026-04-09T02:58:43,54715a1e650d940e1470d8348f9c4cfaaa4a92cb983965a022b2fae5049ca1a4,2026各区期末和期中\2026西城期末\细则\2026西城期末细则.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026西城期末\细则\2026西城期末细则.pdf,rendered-ocr-needed,pdf-text+render,0,,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\renders\54715a1e650d940e
2026各区模拟题,2026,西城,期末,2026西城期末,rubric,.pptx,1259440,2026-03-11T12:47:38,9aecfff2e370dc980e0ceb4805b28f66ebfbbeffa7ccdbd4b909dc96b01a3cbe,2026各区期末和期中\2026西城期末\西城高三期末评标.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026西城期末\西城高三期末评标.pptx,text-extracted,pptx-xml,799,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\9aecfff2e370dc98_西城高三期末评标.txt,
2026各区模拟题,2026,西城,期末,2026西城期末,answer,.pdf,11156816,2026-03-11T12:47:24,efbc5507a38dbd4f41a57acd1dfe4877df191813555b2318d451a1b3a855f230,2026各区期末和期中\2026西城期末\试卷\2026北京西城高三（上）期末政治（教师版）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026西城期末\试卷\2026北京西城高三（上）期末政治（教师版）.pdf,text-extracted,pypdf,2850,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\efbc5507a38dbd4f_2026北京西城高三_上_期末政治_教师版.txt,
2026各区模拟题,2026,通州,期末,2026通州期末,answer,.pdf,1136980,2026-03-11T12:57:49,7f3083ea306ea1e92b3d368942a6bbd22124af6563a3bca0886f800b2b1af857,2026各区期末和期中\2026通州期末\2026北京通州高三（上）期末政治（教师版）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026通州期末\2026北京通州高三（上）期末政治（教师版）.pdf,text-extracted,pypdf,8285,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\7f3083ea306ea1e9_2026北京通州高三_上_期末政治_教师版.txt,
2026各区模拟题,2026,通州,期末,2026通州期末,rubric,.pptx,845024,2026-03-11T12:50:42,44537714bd68a7c15d4311b1317c0cc0c321158c93eae8092ae7f8db161b5317,2026各区期末和期中\2026通州期末\2026通州期末试卷讲评.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026通州期末\2026通州期末试卷讲评.pptx,text-extracted,pptx-xml,6773,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\44537714bd68a7c1_2026通州期末试卷讲评.txt,
2026各区模拟题,2026,通州,期末,2026通州期末,rubric,.pptx,845024,2026-03-11T12:50:42,44537714bd68a7c15d4311b1317c0cc0c321158c93eae8092ae7f8db161b5317,2026各区期末和期中\2026通州期末\细则\2026通州期末细则.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026通州期末\细则\2026通州期末细则.pptx,text-extracted,pptx-xml,6773,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\44537714bd68a7c1_2026通州期末细则.txt,
2026各区模拟题,2026,通州,期末,2026通州期末,answer,.pdf,1136980,2026-03-11T12:57:49,7f3083ea306ea1e92b3d368942a6bbd22124af6563a3bca0886f800b2b1af857,2026各区期末和期中\2026通州期末\试卷\2026北京通州高三（上）期末政治（教师版）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026通州期末\试卷\2026北京通州高三（上）期末政治（教师版）.pdf,text-extracted,pypdf,8285,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\7f3083ea306ea1e9_2026北京通州高三_上_期末政治_教师版.txt,
