"hit_id","year","district","part_candidate","term","file_path","line","text"
"HIT00838","2025","东城","思维候选","聚合思维","C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\5b78436dd863858b_2025_1东城讲评_修改.md","95","不同需要,体现了聚合思维和发散思维。  "
"HIT00839","2025","东城","思维候选","联想思维","C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\5b78436dd863858b_2025_1东城讲评_修改.md","96","• （2）把服装造型设计和火箭形象、传统文化联系起，体现了联想思维。  "
"HIT00840","2025","东城","思维候选","超前思维","C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\5b78436dd863858b_2025_1东城讲评_修改.md","98","现了超前思维。  "
"HIT00841","2026","","思维候选","科学思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\claudecode_lane\fusion_candidates.csv","2","FC001,2026顺义一模,Q19(2),主观题,科学思维>客观性|科学思维>预见性|科学思维>可检验性,M001,suite_reports/2026顺义一模.md,科学思维三特征复合题——主链正例（硬样本）,P0,优先作为科学思维节点的""原理/方法论""型起手例题；hard-rules 第 13 条要求；触发链清晰、答案句直接卷面化 "
"HIT00842","2026","","思维候选","辩证思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\claudecode_lane\fusion_candidates.csv","3","FC002,2025海淀二模,Q20,主观题,辩证思维>整体性|辩证思维>动态性/质量互变|辩证思维>辩证否定|辩证思维>分析与综合|辩证思维>矛盾分析法（补充）,M002,suite_reports/2025海淀二模.md,辩证思维方法复合题——主链正例（硬样本）+OCR 待补,P0,需 Codex 视觉/OCR 补完整设问与材料后再上正文；细则给分链已确证 "
"HIT00843","2026","","思维候选","创新思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\claudecode_lane\fusion_candidates.csv","4","FC003,2026朝阳期中,Q21(2),主观题,创新思维>超前思维|创新思维>联想思维|创新思维>逆向思维|创新思维>发散思维与聚合思维|创新思维>三新,M003,suite_reports/2026朝阳期中.md,创新思维子方法复合题——主链正例（硬样本）,P0,优先作为创新思维节点的""原理/方法论""型起手例题；评卷细则替代式给分需在融合时保留 "
"HIT00844","2026","","思维候选","辩证思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\claudecode_lane\fusion_candidates.csv","5","FC004,2026朝阳期中,Q20,主观题,辩证思维>矛盾分析法|辩证思维>分析与综合|辩证思维>质量互变|辩证思维>动态性,M004,suite_reports/2026朝阳期中.md,辩证思维方法复合题——主链正例（与 M002 同型，但矛盾分析法升为正面给分点）,P1,与 M002 配对训练；融合时建议挂""辩证思维""节点同步呈现 "
"HIT00845","2026","","思维候选","思维抽象","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\claudecode_lane\fusion_candidates.csv","6","FC005,2026通州期末,Q11,选择题,认识发展历程>感性具体|认识发展历程>思维抽象|认识发展历程>思维具体,C011,suite_reports/2026通州期末.md,**永久硬样本**——认识发展历程主节点的核心选择题正例,P0,hard-rules 第 9 条；融合时该节点必须以本题为骨干案例 "
"HIT00846","2026","","推理候选","推理","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\claudecode_lane\fusion_candidates.csv","7","FC006,2026通州期末,Q19(2),主观题,假言推理>充分条件假言推理|假言推理>必要条件假言推理,R002,suite_reports/2026通州期末.md,假言推理硬样本——推理主链充分 vs 必要条件识别+有效式判断,P0,优先作为假言推理节点的核心案例；与 2024朝阳一模20(1)/(2)、2025西城二模16(2)、2026丰台一模18(2) 同类聚合（待下一段挖） "
"HIT00847","2026","","推理候选","矛盾律","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\claudecode_lane\fusion_candidates.csv","8","FC007,2026东城期末,Q17(2),主观题,矛盾律|充分条件假言推理|必要条件假言推理|三段论>中项不周延|联言判断,R003,suite_reports/2026东城期末.md,**形式逻辑应用复合题硬样本**（boundary：永久挂推理主链；不进思维方法主链）,P0,hard-rules 第 4 条+第 18 条；融合时必须在推理主链下设""形式逻辑应用复合题""节点，挂本题；附 boundary 警示给学生 "
"HIT00848","2026","","推理候选","推理","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\claudecode_lane\fusion_candidates.csv","9","FC008,2026顺义一模,Q19(1),主观题,演绎推理>三段论|演绎推理>保真双条件,R001,suite_reports/2026顺义一模.md,推理正例——三段论保真双条件（前提真假判断）,P1,可作为推理主链的入门级案例 "
"HIT00849","2026","","思维候选","辩证思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\claudecode_lane\fusion_candidates.csv","10","FC009,2026顺义一模,Q3-Q7,选择题,辩证思维（陷阱方）|不完全归纳|类比推理|定义方法|认识发展历程|创新思维>迁移和想象|创新思维>超前思维（错位陷阱）,C001|C002|C003|C004|C005,suite_reports/2026顺义一模.md,选择题陷阱体——5 题集体例,P1,Q5（C003）已升为认识发展历程正例选择题；其余 4 题为典型干扰陷阱 "
"HIT00850","2026","","推理候选","三段论","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\claudecode_lane\fusion_candidates.csv","11","FC010,2026朝阳期中,Q11-Q15,选择题,三段论|划分规则|矛盾律|选言判断|类比推理|联想思维|认识发展历程>思维抽象（边界陷阱）|不完全归纳|求异法（边界陷阱）|联言判断>真值规则,C006|C007|C008|C009|C010,suite_reports/2026朝阳期中.md,选择题陷阱体——5 题集体例,P1,Q13（C008）为思维抽象 vs 类比 vs 联想三者对照陷阱（硬样本补充） "
"HIT00851","2026","","思维候选","辩证思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\claudecode_lane\fusion_candidates.csv","12","FC011,2026通州期末,Q5/Q9/Q10,选择题,辩证思维>整体性|系统思维|创新思维（边界陷阱）|发散思维与聚合思维（边界陷阱）|法律推理（图表题）,C012|C013|（Q10 无 entry）,suite_reports/2026通州期末.md,选择题陷阱体——3 题（Q10 受图依赖暂未单独写 entry）,P2,Q10 待 Codex 视觉补图后决定是否进体 "
"HIT00852","2026","","推理候选","类比推理","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\claudecode_lane\fusion_candidates.csv","13","FC012,2026东城期末,Q4/Q6/Q7/Q12/Q13,选择题,类比推理（边界陷阱）|归纳推理|假言推理>必要条件假言推理|三段论>大前提全称要求|矛盾律|充分条件假言推理>真值表|联言判断（绝对化误判）|逻辑链推理>传导链断裂,C014|C015|C016|C017|C018,suite_reports/2026东城期末.md,选择题陷阱体——5 题集体例,P1,Q7（C016）训练矛盾关系定位真假+'仅一真'限定；Q13（C018）训练传导链断裂边界 "
"HIT00853","2026","","思维候选","科学思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\claudecode_lane\fusion_candidates.csv","14","FC013,（占位）2024 海淀二模 Q17(1),主观题,科学思维>客观性|科学思维>探索性/方法更新|科学思维>整体安排,,（待挖）,主链正例待扩容,P1,hard-rules 第 16 条+第 18 条钦点的 source/scope 硬样本；下一段必须挖；正文按""科学思维设问下的细则点""组织，不得改写为三模块并列 "
"HIT00854","2026","","推理候选","三段论","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\claudecode_lane\fusion_candidates.csv","15","FC014,（占位）2025 顺义一模 Q7,选择题,三段论>大项不当扩大,,（待挖）,选择题正例待扩容,P1,hard-rules 第 19 条钦点：必须锁定为大项不当扩大谬误名称纠错；不得回流为中项不周延或小项不当扩大 "
"HIT00855","2026","","推理候选","推理","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\claudecode_lane\fusion_candidates.csv","16","FC015,（占位）2024 朝阳一模 Q20(1)/(2),主观题,假言推理>充分条件假言推理|假言推理>必要条件假言推理,,（待挖）,主链正例待扩容,P1,hard-rules 第 18 条钦点：(1) 只挂充分条件、(2) 只挂必要条件 "
"HIT00856","2026","","推理候选","推理","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\claudecode_lane\fusion_candidates.csv","17","FC016,（占位）2025 西城二模 Q16(2),主观题,假言推理>充分条件假言推理,,（待挖）,主链正例待扩容,P1,hard-rules 第 18 条钦点：只挂充分条件假言推理 "
"HIT00857","2026","","推理候选","推理","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\claudecode_lane\fusion_candidates.csv","18","FC017,（占位）2026 丰台一模 Q18(2),主观题,假言推理>必要条件假言推理|三段论>大项不当扩大,,（待挖）,主链正例待扩容,P1,hard-rules 第 18 条钦点：必要条件假言推理与三段论大项不当扩大 "
"HIT00858","2026","","推理候选","三段论","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\claudecode_lane\fusion_candidates.csv","20","FC019,（占位）2024 朝阳二模 Q7,选择题,三段论>小项不当扩大,,（待挖）,选择题正例待扩容,P2,hard-rules 第 18 条钦点：必须锁定为小项不当扩大；小项是""娱乐工具""在前提中不周延而在结论中扩大 "
"HIT00859","2026","石景山","思维候选","聚合思维","C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\78d97b669465d8a5_2026石景山一模细则.md","53","（2）可从发散与聚合思维、超前思维等角度作答。如从其他角度回答，符合题意，亦可酌情给分。（6分）（1条正确建议，得3分，2条得6分）  "
"HIT00860","2026","石景山","思维候选","发散思维","C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\78d97b669465d8a5_2026石景山一模细则.md","55","运用发散思维，利用互联网技术，创新中医药文化传播形式，打造数字化、互动化、沉浸式的中医药文化体验活动，提升公众参与度与文化认同感，增强文化自信。 面向世界，拓宽中医药文化的对外传播路径，提升中医药文化影响力。  "
"HIT00861","2026","石景山","思维候选","聚合思维","C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\78d97b669465d8a5_2026石景山一模细则.md","56","运用聚合思维，整合多方资源，推动中医药文化进校园、进社区、进家庭，提升全民中医药素养。  "
"HIT00862","2026","石景山","思维候选","超前思维","C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\78d97b669465d8a5_2026石景山一模细则.md","57","运用超前思维，立足“健康中国”战略全局，前瞻性布局中医药预防保健服务体系，促进中医药在重大疾病防治、慢性病管理、康复护理等领域发挥更大作用。  "
"HIT00863","2026","石景山","思维候选","辩证思维","C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\78d97b669465d8a5_2026石景山一模细则.md","92","可从党的领导、制度优势、新发展理念、系统优化、科学立法、辩证思维等角度  "
"HIT00864","2024","西城","推理候选","推理","C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\f7bcf000f212cc69_2024西城一模细则.md","97","以实践中的问题为导向，注重调查研究，把握全球及中国的产业发展的状况、因果关系和规律，综合研判我国未来产业发展方向。善用矛盾分析方法，研究产业发展的内在矛盾、内在动力等。合理运用推理和想象，由全球产业发展的过去、现在的状况推知未来方向。  "
"HIT00865","2024","西城","思维候选","超前思维","C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\f7bcf000f212cc69_2024西城一模细则.md","100","其他给分点：超前思维，立足实践，外在矛盾、外在条件，每点给1分  "
