followup_id,suite_id,year,suite,question_no,issue_type,source_paths,evidence_excerpt,reason,required_action
S012_P03,S012,2024,西城一模,5,source-missing,/Users/wanglifei/Desktop/2024模拟题/西城一模/试卷/试卷.docx,L211-L216: 5．综合上述信息，可以看到司法机关 A．坚持以事实为根据、以法律为准绳……D．以司法救助制度来实现权利救济、传递司法温暖（题干所述'上述信息'前置案情未在bundle中可见）,题干以'综合上述信息'引出，但前置司法案情材料未在bundle中抽取出（疑为图片或扫描件），无法独立判断该题考向；从四个选项看主体属'政治与法治'中的司法机关，不属必修四哲学。,请补OCR或扫描还原Q5前置材料；当前按政治与法治模块边界处理，不入必修四框架。
S012_P04,S012,2024,西城一模,11,source-missing,/Users/wanglifei/Desktop/2024模拟题/西城一模/试卷/试卷.docx,L246-L249: 11．……据此，以下推理正确的是 ①  ②  ③  ④ A．①② B．①③ C．②④ D．③④（四个推理选项内容缺失）,题干四个推理选项的具体内容未在bundle中抽取出（疑为图表或排版结构原因），无法核验是否触发必修四；题型本身为'推理'，明属选必三《逻辑与思维》范畴。,请OCR还原Q11四个推理选项的完整内容；同时按选必三逻辑题型排除，不入必修四框架。
S012_P05,S012,2024,西城一模,15,source-missing,/Users/wanglifei/Desktop/2024模拟题/西城一模/试卷/试卷.docx,L266-L272: 15．右图是以'一带一路'为主题的漫画……①各国青年祈求风调雨顺……②舞动龙珠、龙头的中国人……③共商共建共享原则……④龙腾四海……（漫画图未在bundle中提取）,题干引用'右图'漫画，bundle未抽取该图像；四选项围绕'一带一路'主题，主体属当代国际政治/经济全球化（必修二/选必一），不属必修四哲学。,请OCR或扫描还原Q15漫画与各选项细节；本题主体不属必修四，作模块边界排除。
S012_P06,S012,2024,西城一模,13、16、18、19(2)(3)(4)(5)(6),module-boundary-excluded,/Users/wanglifei/Desktop/2024模拟题/西城一模/试卷/试卷.docx；/Users/wanglifei/Desktop/2024模拟题/西城一模/细则/细则.docx,L255-L259: 13．美学家朱光潜……'联想'是'非逻辑制约的畅想性'（选必三《逻辑与思维》）；L275-L280: 16．市人大推进《条例》修订（《政治与法治》立法原则）；L285-L293: 18．赡养案/回避制度/督促履行义务告知书（法律为主）；L298-L307: 19(2)(3)外延关系/(4)党/政府/市场/(5)题干明文要求《逻辑与思维》/(6)题干明文'从经济角度'。,Q13'联想'考点属选必三《逻辑与思维》；Q16评分细则全部围绕立法原则（科学/民主/依法立法、全过程人民民主），属《政治与法治》；Q18评分细则以民法典赡养义务、回避制度、法治与德治为主，'核心价值观'仅作附带句不足以独立成必修四给分点；Q19各小问中(2)(3)是概念外延、(5)题干明文要求《逻辑与思维》、(6)题干明文'从经济角度'、(4)关于党的领导/政府市场关系属必修二、必修三政治/经济模块。,全部记入模块边界，不进入必修四哲学框架；后续若建立选必三/必修二/必修三/法律子库，可单独引用其评分点。
S013_P01,S013,2024,西城二模,9,module-boundary-excluded,/Users/wanglifei/Desktop/2024模拟题/西城二模/试卷/试卷.docx；/Users/wanglifei/Desktop/2024模拟题/西城二模/细则/细则.docx,L290-L294：主流媒体推出'智慧+'产品……A．用数字技术主导设计方案及思想表达 B．以内容创新为行业赋能，提供价值引领 C．现代技术是一种支配事物和人的抽象力量 D．技术变革带来的理念重构、实践重塑、社会重组；L106 答案：9．B。,正确项B'以内容创新为行业赋能，提供价值引领'语境为主流媒体内容创新与文化产品方向，更靠近文化与媒体内容的导向，缺乏指向必修四'价值观导向作用'原理的独立证据；其他选项偏技术与社会、文化关系，不构成清晰的必修四哲学触发链。,记录为文化/技术-媒体模块边界，不入必修四框架；如后续有独立必修四原理证据再补证。
S013_P02,S013,2024,西城二模,14,module-boundary-excluded,/Users/wanglifei/Desktop/2024模拟题/西城二模/试卷/试卷.docx；/Users/wanglifei/Desktop/2024模拟题/西城二模/细则/细则.docx,L318-L323：在'中国人失掉了自信力'这一性质判断的主项前加'一部分''全体'……'自信力'前加'一部分''全部'……L107 答案：14．A。,全题考查选必三《逻辑与思维》性质判断的主项及量项分析（特称、全称判断），与必修四哲学不重叠。,记录为选必三逻辑与思维边界，不入必修四框架。
S013_P03,S013,2024,西城二模,15,module-boundary-excluded,/Users/wanglifei/Desktop/2024模拟题/西城二模/试卷/试卷.docx；/Users/wanglifei/Desktop/2024模拟题/西城二模/细则/细则.docx,L324-L328：A．表象是文字发明之源 B．破译先人的文字密码，主要是分析，而不是综合 C．古人运用联想和类推，使一个字发展出多种词义 D．用符号表达具体形象，思维具体提纯为思维抽象；L107 答案：15．C。,正确项C'联想和类推'与错肢B'分析与综合'、D'思维具体与思维抽象'均为选必三《逻辑与思维》创新思维和思维方法内容，与必修四哲学不构成触发。,记录为选必三逻辑与思维边界，不入必修四框架。
S013_P04,S013,2024,西城二模,16,module-boundary-excluded,/Users/wanglifei/Desktop/2024模拟题/西城二模/试卷/试卷.docx；/Users/wanglifei/Desktop/2024模拟题/西城二模/细则/细则.docx,L334：结合材料，运用《法律与生活》的知识，分析人民法院判决的意义。L113-L119 细则：依法/诚信经营、保护消费者合法权益、民事主体行使民事权利不得超过正当界限、民法基本原则等。,题干明确限定知识范围为《法律与生活》（选必二），全部细则得分点为消费者权益、民事权利义务、民法基本原则、社会主义核心价值观等法律学科内容，与必修四哲学无关。,记录为选必二法律边界，不入必修四框架。
S013_P05,S013,2024,西城二模,18(1),module-boundary-excluded,/Users/wanglifei/Desktop/2024模拟题/西城二模/试卷/试卷.docx；/Users/wanglifei/Desktop/2024模拟题/西城二模/细则/细则.docx,L126-L137：示例：①归纳推理或不完全归纳推理或科学归纳推理。②……研究人员采用共变法、求异法或求同求异并用法。细则：归纳推理过程2分，探求因果联系的方法2分，结合材料分析方法如何运用2分。,题干要求'找出一个推理类型'并解释'探求因果联系的方法'；细则全部得分点为归纳推理、共变法、求异法、求同求异并用法等选必三《逻辑与思维》归纳推理章节内容，与必修四哲学不重叠。,记录为选必三逻辑与思维边界，不入必修四框架。
S013_P06,S013,2024,西城二模,18(2),module-boundary-excluded,/Users/wanglifei/Desktop/2024模拟题/西城二模/试卷/试卷.docx；/Users/wanglifei/Desktop/2024模拟题/西城二模/细则/细则.docx,L139-L146：法治是治国理政的基本方式。全国人大常委会科学立法……人民法院公正司法……最高人民法院利用典型案例宣传教育……法治意识。细则：法律体系、政府履行职能、依法行政、'事实为依据法律为准绳'、示范引领、全民守法尊法。,题干'用法治措施保护好耕地'及细则全部得分点为科学立法、严格执法、公正司法、全民守法的法治三位一体内容，属必修三《政治与法治》，与必修四哲学无关。,记录为必修三政治与法治边界，不入必修四框架。
S013_P07,S013,2024,西城二模,18(3),module-boundary-excluded,/Users/wanglifei/Desktop/2024模拟题/西城二模/试卷/试卷.docx；/Users/wanglifei/Desktop/2024模拟题/西城二模/细则/细则.docx,L148-L153：国投集团发挥国有经济的主导作用……生产要素供给和配置……产业振兴服务国家乡村振兴战略……延展农业产业链，培育农村新产业新业态……拓宽农民增收渠道，以高质量发展促进全体人民共同富裕。细则：国有主导/国有控制国民经济命脉、要素供给配置、新产业新业态、农民增收。,题干'国投集团作为投资领域的国家队所发挥的作用'及细则全部得分点为国有经济主导、要素配置、产业振兴、共同富裕等必修二《经济与社会》内容，与必修四哲学无关。,记录为必修二经济与社会边界，不入必修四框架。
S013_P08,S013,2024,西城二模,19,module-boundary-excluded,/Users/wanglifei/Desktop/2024模拟题/西城二模/试卷/试卷.docx；/Users/wanglifei/Desktop/2024模拟题/西城二模/细则/细则.docx,L353-L356：一些国家奉行实力至上的逻辑……中国的回答是构建人类命运共同体……结合材料，阐述中国答案所体现的处理国际关系的新思路。L159-L165 细则：人类命运共同体超越集团政治/实力至上/'普世价值'，顺应时代潮流，倡导全球协作，反对霸权主义、强权政治，国际关系民主化等。,题干限定'处理国际关系的新思路'；细则全部得分点为和平与发展、人类命运共同体、反对霸权强权、国际秩序公正合理、国际关系民主化、真正的多边主义等当代国际政治内容，属选必一《当代国际政治与经济》，与必修四哲学无关。,记录为选必一当代国际政治边界，不入必修四框架。
S014_P01,S014,2024,顺义思政二模,19(2),module-boundary-excluded,/Users/wanglifei/Desktop/2024模拟题/顺义思政二模/试卷/试卷.docx；/Users/wanglifei/Desktop/2024模拟题/顺义思政二模/细则/细则.docx,"L181：结合材料,综合运用《政治与法治》和《当代国际政治与经济》知识,说明我国积极推动新质生产力发展的原因。L43-44：综观人类社会发展的进程和趋势,生产力是最活跃、最革命的因素,总是处在不断进步的变化中,是社会发展的最终决定力量。我国积极推动新质生产力发展是遵循人类社会发展规律的必然要求。","设问明确限定'综合运用《政治与法治》和《当代国际政治与经济》知识',哲学与文化已被排除;鲁布首段虽含'生产力是社会发展最终决定力量''遵循人类社会发展规律'等历史唯物主义引语,但作为政治+国际经济答案的引导铺垫,非独立必修四给分口径,为避免硬挂,排除。","不入必修四框架；如后续重新厘定为开放综合题或新增哲学评分点,可再审视该首段是否单立'四、历史唯物主义>社会发展两大基本规律和基本矛盾'条目;现作模块边界登记。"
