question_id,suite_id,stable_locator,题型,部分归属,knowledge_node_hint,evidence_level,本轮结论,framework_target,reason,blocker
Q-2025海淀期末-4,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q4,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025海淀期末-5,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q5,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025海淀期末-6,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q6,选择题,待判,判断,C-boundary,excluded,推理边界（不进思维主链）,GitHub label 含形式逻辑术语 | 纯形式逻辑/推理边界，按 SUPERVISOR_PATCH_01 改 excluded,
Q-2025海淀期末-7,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q7,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025海淀期末-8,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q8,选择题,推理,假言;充分条件;判断;推理;概念;结论;选言,C-boundary,excluded,推理边界（不进思维主链）,GitHub label 含形式逻辑术语 | 纯形式逻辑/推理边界，按 SUPERVISOR_PATCH_01 改 excluded,
Q-2025海淀期末-9,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q9,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025海淀期末-10,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q10,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025海淀期末-11,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q11,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025海淀期末-12,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q12,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025海淀期末-13,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q13,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025海淀期末-14,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q14,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025海淀期末-15,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q15,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025海淀期末-16,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q16,主观题,边界,辩证否定,pending,blocked,思维方法（按 knowledge_node 暂挂；下一轮回源细则核读后定档）,GitHub label 含思维方法术语但本轮未独立读细则 | SUPERVISOR_PATCH_01: 主观题 evidence-recheck 改为 blocked,需回源对应细则核读子问给分链
Q-2025海淀期末-17-1,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q17(1),主观题,思维,客观性;想象;科学思维,A-support,入正文,科学思维 / 客观性 + 想象（创新思维边界）,题源在册；entries/additional_main.jsonl E-2025海淀期末-17,
Q-2025海淀期末-17-2,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q17(2),主观题,思维,客观性;想象;科学思维,A-support,入正文,科学思维 / 客观性,待回源核读,
Q-2025海淀期末-18,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q18,主观题,思维,创新思维;联想思维;迁移;逆向思维,A-support,入正文,创新思维 / 联想·迁移·逆向,待回源核读,
Q-2025海淀期末-19,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q19,主观题,待判,创新思维;发散思维;聚合思维,pending,blocked,思维方法（按 knowledge_node 暂挂；下一轮回源细则核读后定档）,GitHub label 含思维方法术语但本轮未独立读细则 | SUPERVISOR_PATCH_01: 主观题 evidence-recheck 改为 blocked,需回源对应细则核读子问给分链
Q-2025海淀期末-20,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q20,主观题,待判,,pending,blocked,思维方法（按 knowledge_node 暂挂；下一轮回源细则核读后定档）,GitHub label 含思维方法术语但本轮未独立读细则 | SUPERVISOR_PATCH_01: 主观题 evidence-recheck 改为 blocked,需回源对应细则核读子问给分链
Q-2025海淀期末-21,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q21,主观题,边界,,pending,blocked,思维方法（按 knowledge_node 暂挂；下一轮回源细则核读后定档）,GitHub label 含思维方法术语但本轮未独立读细则 | SUPERVISOR_PATCH_01: 主观题 evidence-recheck 改为 blocked,需回源对应细则核读子问给分链
Q-2025海淀期末-22,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q22,主观题,待判,质量互变,A-support,入正文,辩证思维 / 质量互变,待回源核读,
Q-2025海淀期末-16,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q16,主观题,待判,辩证否定,pending,blocked,思维方法（按 knowledge_node 暂挂；下一轮回源细则核读后定档）,GitHub label 含思维方法术语但本轮未独立读细则 | SUPERVISOR_PATCH_01: 主观题 evidence-recheck 改为 blocked,需回源对应细则核读子问给分链
Q-2025海淀期末-17-1,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q17(1),主观题,思维,客观性;想象;科学思维,A-support,入正文,科学思维 / 客观性 + 想象（创新思维边界）,题源在册；entries/additional_main.jsonl E-2025海淀期末-17,
Q-2025海淀期末-17-2,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q17(2),主观题,思维,客观性;想象;科学思维,A-support,入正文,科学思维 / 客观性,待回源核读,
Q-2025海淀期末-18,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q18,主观题,思维,创新思维;联想思维;迁移;逆向思维,A-support,入正文,创新思维 / 联想·迁移·逆向,待回源核读,
Q-2025海淀期末-19,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q19,主观题,待判,创新思维;发散思维;聚合思维,pending,blocked,思维方法（按 knowledge_node 暂挂；下一轮回源细则核读后定档）,GitHub label 含思维方法术语但本轮未独立读细则 | SUPERVISOR_PATCH_01: 主观题 evidence-recheck 改为 blocked,需回源对应细则核读子问给分链
Q-2025海淀期末-20,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q20,主观题,待判,,pending,blocked,思维方法（按 knowledge_node 暂挂；下一轮回源细则核读后定档）,GitHub label 含思维方法术语但本轮未独立读细则 | SUPERVISOR_PATCH_01: 主观题 evidence-recheck 改为 blocked,需回源对应细则核读子问给分链
Q-2025海淀期末-21,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q21,主观题,待判,,pending,blocked,思维方法（按 knowledge_node 暂挂；下一轮回源细则核读后定档）,GitHub label 含思维方法术语但本轮未独立读细则 | SUPERVISOR_PATCH_01: 主观题 evidence-recheck 改为 blocked,需回源对应细则核读子问给分链
Q-2025海淀期末-22,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q22,主观题,思维,质量互变,A-support,入正文,辩证思维 / 质量互变,待回源核读,
Q-2025海淀期末-1,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q1,选择题,待判,可检验性;客观性;科学思维,B-choice-signal,入正文,科学思维,科学思维选择题,回源补完整选项+正确项理由+错项陷阱
Q-2025海淀期末-6,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q6,选择题,待判,判断,C-boundary,excluded,推理边界（不进思维主链）,GitHub label 含形式逻辑术语 | 纯形式逻辑/推理边界，按 SUPERVISOR_PATCH_01 改 excluded,
Q-2025海淀期末-11,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q11,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025西城二模-1,S-2025西城二模,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q1,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025西城二模-2,S-2025西城二模,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q2,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025西城二模-3,S-2025西城二模,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q3,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025西城二模-4,S-2025西城二模,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q4,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025西城二模-5,S-2025西城二模,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q5,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025西城二模-6,S-2025西城二模,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q6,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025西城二模-7,S-2025西城二模,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q7,选择题,推理,推理;结论,C-boundary,excluded,推理边界（不进思维主链）,GitHub label 含形式逻辑术语 | 纯形式逻辑/推理边界，按 SUPERVISOR_PATCH_01 改 excluded,
Q-2025西城二模-8,S-2025西城二模,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q8,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025西城二模-9,S-2025西城二模,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q9,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025西城二模-10,S-2025西城二模,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q10,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025西城二模-11,S-2025西城二模,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q11,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025西城二模-12,S-2025西城二模,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q12,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025西城二模-13,S-2025西城二模,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q13,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025西城二模-14,S-2025西城二模,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q14,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025西城二模-15,S-2025西城二模,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q15,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025西城二模-16-1,S-2025西城二模,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q16(1),主观题,推理,假言;充分条件;创新思维;判断;推理,A-support,入正文,创新思维（设问角度，待回源）,待回源补完整给分链,
Q-2025西城二模-16-2,S-2025西城二模,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q16(2),主观题,推理,假言;充分条件;创新思维;判断;推理,C-boundary,excluded,推理 / 充分条件假言推理,硬规则§十八锁定；entries/additional_main.jsonl E-2025西城二模-16-2 | 纯形式逻辑/推理边界，按 SUPERVISOR_PATCH_01 改 excluded,
Q-2025西城二模-16-3,S-2025西城二模,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q16(3),主观题,推理,假言;充分条件;创新思维;判断;推理,A-support,入正文,创新思维 / 待回源,待回源补完整给分链,
Q-2025西城二模-17-1,S-2025西城二模,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q17(1),主观题,推理,概念,pending,blocked,思维方法（按 knowledge_node 暂挂；下一轮回源细则核读后定档）,GitHub label 含思维方法术语但本轮未独立读细则 | SUPERVISOR_PATCH_01: 主观题 evidence-recheck 改为 blocked,需回源对应细则核读子问给分链
Q-2025西城二模-17-2,S-2025西城二模,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q17(2),主观题,推理,概念,pending,blocked,思维方法（按 knowledge_node 暂挂；下一轮回源细则核读后定档）,GitHub label 含思维方法术语但本轮未独立读细则 | SUPERVISOR_PATCH_01: 主观题 evidence-recheck 改为 blocked,需回源对应细则核读子问给分链
