rubric_atom_id,question_id,rubric_or_answer_phrase,evidence_type,evidence_level,plain_reward_description,related_material_atom_ids,what_expression_is_rewarded,what_judgment_student_must_make_before_writing,legal_knowledge_or_rule_if_explicit,value_expression_if_explicit,knowledge_material_value_type,can_be_written_without_material,source_locator,uncertainty
R_CC0025_2024_朝阳_二模_17_01,CC0025_2024_朝阳_二模_17,17.结合材料，说明仲裁委员会作出上述裁决的理由，并分析该典型案例的意义。,marking_report,formal,17.结合材料，说明仲裁委员会作出上述裁决的理由，并分析该典型案例的意义。,M_CC0025_2024_朝阳_二模_17_01|M_CC0025_2024_朝阳_二模_17_02,17.结合材料，说明仲裁委员会作出上述裁决的理由，并分析该典型案例的意义。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,material,no,F0016:page 2 | F0017:text | F0018:page 6 | F0241:page 6 | F0242:text | F0243:page 2,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0294_2026_朝阳_二模_20_2_14,CC0294_2026_朝阳_二模_20_2,平安中国为所有发展提供稳定保障。,marking_rubric,formal,平安中国为所有发展提供稳定保障。,M_CC0294_2026_朝阳_二模_20_2_01|M_CC0294_2026_朝阳_二模_20_2_02,平安中国为所有发展提供稳定保障。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0193:text | F0194:text,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0294_2026_朝阳_二模_20_2_15,CC0294_2026_朝阳_二模_20_2,协同性：在推进中注重统筹兼顾，如美丽中国强调“降碳、减污、扩绿、增长”协同推进，体现了多维目标的动态平衡。,marking_rubric,formal,协同性：在推进中注重统筹兼顾，如美丽中国强调“降碳、减污、扩绿、增长”协同推进，体现了多维目标的动态平衡。,M_CC0294_2026_朝阳_二模_20_2_01|M_CC0294_2026_朝阳_二模_20_2_02,协同性：在推进中注重统筹兼顾，如美丽中国强调“降碳、减污、扩绿、增长”协同推进，体现了多维目标的动态平衡。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0193:text | F0194:text,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0294_2026_朝阳_二模_20_2_16,CC0294_2026_朝阳_二模_20_2,系统思维要求我们用联系、全面、整体的观点看问题。,marking_rubric,formal,系统思维要求我们用联系、全面、整体的观点看问题。,M_CC0294_2026_朝阳_二模_20_2_01|M_CC0294_2026_朝阳_二模_20_2_02,系统思维要求我们用联系、全面、整体的观点看问题。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0193:text | F0194:text,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0294_2026_朝阳_二模_20_2_17,CC0294_2026_朝阳_二模_20_2,（联系、全面、整体） 关于战略定力：战略定力体现为方向坚定、目标上的执着和行动上的持久。,marking_rubric,formal,（联系、全面、整体） 关于战略定力：战略定力体现为方向坚定、目标上的执着和行动上的持久。,M_CC0294_2026_朝阳_二模_20_2_01|M_CC0294_2026_朝阳_二模_20_2_02,（联系、全面、整体） 关于战略定力：战略定力体现为方向坚定、目标上的执着和行动上的持久。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0193:text | F0194:text,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0294_2026_朝阳_二模_20_2_18,CC0294_2026_朝阳_二模_20_2,（1+1分） 方向坚定：在党的领导下，保证方向。,marking_rubric,formal,（1+1分） 方向坚定：在党的领导下，保证方向。,M_CC0294_2026_朝阳_二模_20_2_01|M_CC0294_2026_朝阳_二模_20_2_02,（1+1分） 方向坚定：在党的领导下，保证方向。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0193:text | F0194:text,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0294_2026_朝阳_二模_20_2_19,CC0294_2026_朝阳_二模_20_2,不因短期波动或外部干扰而动摇，如面对复杂环境，仍坚定不移推进数字转型、绿色发展、健康优先和总体国家安全，确保中国式现代化沿着既定方向稳步前进，不因短期挑战而动摇方向。,marking_rubric,formal,不因短期波动或外部干扰而动摇，如面对复杂环境，仍坚定不移推进数字转型、绿色发展、健康优先和总体国家安全，确保中国式现代化沿着既定方向稳步前进，不因短期挑战而动摇方向。,M_CC0294_2026_朝阳_二模_20_2_01|M_CC0294_2026_朝阳_二模_20_2_02,不因短期波动或外部干扰而动摇，如面对复杂环境，仍坚定不移推进数字转型、绿色发展、健康优先和总体国家安全，确保中国式现代化沿着既定方向稳步前进，不因短期挑战而动摇方向。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0193:text | F0194:text,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0294_2026_朝阳_二模_20_2_20,CC0294_2026_朝阳_二模_20_2,目标执着：坚持“一张蓝图绘到底”，将生态文明、健康中国等长期目标纳入五年规划持续发力，将 “四个中国” 作为长期战略支柱，不是短期政策，而是面向 2026-2030 年乃至更长远的发展蓝图，彰显了党对中国式现代化建设方向的坚定把握，体现了对人民根本利益和长远利益的坚守。,marking_rubric,formal,目标执着：坚持“一张蓝图绘到底”，将生态文明、健康中国等长期目标纳入五年规划持续发力，将 “四个中国” 作为长期战略支柱，不是短期政策，而是面向 2026-2030 年乃至更长远的发展蓝图，彰显了党对中国式现代化建设方向的坚定把握，体现了对人民根本利益和长远利益的坚守。,M_CC0294_2026_朝阳_二模_20_2_01|M_CC0294_2026_朝阳_二模_20_2_02,目标执着：坚持“一张蓝图绘到底”，将生态文明、健康中国等长期目标纳入五年规划持续发力，将 “四个中国” 作为长期战略支柱，不是短期政策，而是面向 2026-2030 年乃至更长远的发展蓝图，彰显了党对中国式现代化建设方向的坚定把握，体现了对人民根本利益和长远利益的坚守。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0193:text | F0194:text,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0294_2026_朝阳_二模_20_2_21,CC0294_2026_朝阳_二模_20_2,行动持久：通过规划接力落实，把宏伟蓝图细化为阶段性任务，确保战略部署不换频道、久久为功。,marking_rubric,formal,行动持久：通过规划接力落实，把宏伟蓝图细化为阶段性任务，确保战略部署不换频道、久久为功。,M_CC0294_2026_朝阳_二模_20_2_01|M_CC0294_2026_朝阳_二模_20_2_02,行动持久：通过规划接力落实，把宏伟蓝图细化为阶段性任务，确保战略部署不换频道、久久为功。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0193:text | F0194:text,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0294_2026_朝阳_二模_20_2_22,CC0294_2026_朝阳_二模_20_2,（量变与质变、方向坚定、久久为功） 二者的统一关系： （1+1分） 综上，系统思维确保了“四个中国”相互协调、形成合力，战略定力确保了长期方向不偏移与持续投入。,marking_rubric,formal,（量变与质变、方向坚定、久久为功） 二者的统一关系： （1+1分） 综上，系统思维确保了“四个中国”相互协调、形成合力，战略定力确保了长期方向不偏移与持续投入。,M_CC0294_2026_朝阳_二模_20_2_01|M_CC0294_2026_朝阳_二模_20_2_02,（量变与质变、方向坚定、久久为功） 二者的统一关系： （1+1分） 综上，系统思维确保了“四个中国”相互协调、形成合力，战略定力确保了长期方向不偏移与持续投入。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0193:text | F0194:text,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0294_2026_朝阳_二模_20_2_23,CC0294_2026_朝阳_二模_20_2,二者相辅相成，系统思维为战略布局提供支撑，战略定力为系统布局落地提供保障，共同推动中国式现代化行稳致远。,marking_rubric,formal,二者相辅相成，系统思维为战略布局提供支撑，战略定力为系统布局落地提供保障，共同推动中国式现代化行稳致远。,M_CC0294_2026_朝阳_二模_20_2_01|M_CC0294_2026_朝阳_二模_20_2_02,二者相辅相成，系统思维为战略布局提供支撑，战略定力为系统布局落地提供保障，共同推动中国式现代化行稳致远。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0193:text | F0194:text,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0294_2026_朝阳_二模_20_2_24,CC0294_2026_朝阳_二模_20_2,（对立统一、联系观） 必答点：坚持党的领导 1分 贯彻习近平新时代中国特色社会主义思想或者民族复兴的中国梦 1分 分层分段，至少两个模块，逻辑清晰 1分 角度 | 角度 | 可选知识 | 分析要点 点明关系 2分 1+1 | 传承与创新的关系 | 对立统一/联系 | 强调：有机统一”（联系） 历史传承与现代创新是城市文化建设中对立统一的两个方面，二者相互依存、相互促进，共同推动城市文化建设。,marking_rubric,formal,（对立统一、联系观） 必答点：坚持党的领导 1分 贯彻习近平新时代中国特色社会主义思想或者民族复兴的中国梦 1分 分层分段，至少两个模块，逻辑清晰 1分 角度 | 角度 | 可选知识 | 分析要点 点明关系 2分 1+1 | 传承与创新的关系 | 对立统一/联系 | 强调：有机统一”（联系） 历史传承与现代创新是城市文化建设中对立统一的两个方面，二者相互依存、相互促进，共同推动城市文化建设。,M_CC0294_2026_朝阳_二模_20_2_01|M_CC0294_2026_朝阳_二模_20_2_02,（对立统一、联系观） 必答点：坚持党的领导 1分 贯彻习近平新时代中国特色社会主义思想或者民族复兴的中国梦 1分 分层分段，至少两个模块，逻辑清晰 1分 角度 | 角度 | 可选知识 | 分析要点 点明关系 2分 1+1 | 传承与创新的关系 | 对立统一/联系 | 强调：有机统一”（联系） 历史传承与现代创新是城市文化建设中对立统一的两个方面，二者相互依存、相互促进，共同推动城市文化建设。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,促进,value,uncertain,F0193:text | F0194:text,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0294_2026_朝阳_二模_20_2_25,CC0294_2026_朝阳_二模_20_2,如何实现 6分 (1+1)*3 | 怎么 继承 | 坚持辩证否定 /发展的观点 | 城市文化建设要坚持继承与发展的统一。,marking_rubric,formal,如何实现 6分 (1+1)*3 | 怎么 继承 | 坚持辩证否定 /发展的观点 | 城市文化建设要坚持继承与发展的统一。,M_CC0294_2026_朝阳_二模_20_2_01|M_CC0294_2026_朝阳_二模_20_2_02,如何实现 6分 (1+1)*3 | 怎么 继承 | 坚持辩证否定 /发展的观点 | 城市文化建设要坚持继承与发展的统一。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0193:text | F0194:text,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0317_2026_海淀_期中_18_01,CC0317_2026_海淀_期中_18,18.（1）该合同条款⽆效。该合同条款是住房租赁企业为了重复使⽤⽽预先拟定，并在订⽴ 合同时未与对⽅协商的条款，属于格式条款。⺠法典规定采⽤格式条款订⽴合同的，提供格 式条款的⼀⽅应当遵循公平原则确定当事⼈之间的权利和义务。该合同条款约定合同期满后， 承租⽅不得与产权⼈私下建⽴合同关系，限制了承租⽅⾃由订⽴合同的权利，应被认定为⽆ 效。(6 分),marking_rubric,formal,18.（1）该合同条款⽆效。该合同条款是住房租赁企业为了重复使⽤⽽预先拟定，并在订⽴ 合同时未与对⽅协商的条款，属于格式条款。⺠法典规定采⽤格式条款订⽴合同的，提供格 式条款的⼀⽅应当遵循公平原则确定当事⼈之间的权利和义务。该合同条款约定合同期满后， 承租⽅不得与产权⼈私下建⽴合同关系，限制了承租⽅⾃由订⽴合同的权利，应被认定为⽆ 效。(6 分),M_CC0317_2026_海淀_期中_18_02|M_CC0317_2026_海淀_期中_18_03|M_CC0317_2026_海淀_期中_18_05,18.（1）该合同条款⽆效。该合同条款是住房租赁企业为了重复使⽤⽽预先拟定，并在订⽴ 合同时未与对⽅协商的条款，属于格式条款。⺠法典规定采⽤格式条款订⽴合同的，提供格 式条款的⼀⽅应当遵循公平原则确定当事⼈之间的权利和义务。该合同条款约定合同期满后， 承租⽅不得与产权⼈私下建⽴合同关系，限制了承租⽅⾃由订⽴合同的权利，应被认定为⽆ 效。(6 分),判断法律关系/行为性质/责任承担或程序路径(回源细化),格式条款,公平,knowledge+value,uncertain,F0215:text | F0216:page 2 | F0217:page 10 | F0396:page 2,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0319_2026_海淀_期中_19_01,CC0319_2026_海淀_期中_19,19. 根据反不正当竞争法规定，不正当竞争⾏为是指经营者在⽣产经营活动中，扰乱市场竞 争秩序，损害其他经营者或者消费者的合法权益的⾏为。郑某利⽤技术⼿段，为⽤户提供不 正当抢票优势，破坏平台的购票规则，⼲扰、妨碍平台售票业务的正常开展，损害了甲公司 的信誉以及其他合法权益，构成不正当竞争，应当承担侵权责任。同时郑某的⾏为仅为少数 消费者⽤户提供了便利，损害了消费者的合法权益和⻓远利益，有违经营者公认的商业道德， 不符合社会主义核⼼价值观，不利于社会整体福祉的增进，扰乱了市场竞争秩序。 [page 4] 4 评分标准：,marking_rubric,formal,19. 根据反不正当竞争法规定，不正当竞争⾏为是指经营者在⽣产经营活动中，扰乱市场竞 争秩序，损害其他经营者或者消费者的合法权益的⾏为。郑某利⽤技术⼿段，为⽤户提供不 正当抢票优势，破坏平台的购票规则，⼲扰、妨碍平台售票业务的正常开展，损害了甲公司 的信誉以及其他合法权益，构成不正当竞争，应当承担侵权责任。同时郑某的⾏为仅为少数 消费者⽤户提供了便利，损害了消费者的合法权益和⻓远利益，有违经营者公认的商业道德， 不符合社会主义核⼼价值观，不利于社会整体福祉的增进，扰乱了市场竞争秩序。 [page 4] 4 评分标准：,M_CC0319_2026_海淀_期中_19_01|M_CC0319_2026_海淀_期中_19_02|M_CC0319_2026_海淀_期中_19_03,19. 根据反不正当竞争法规定，不正当竞争⾏为是指经营者在⽣产经营活动中，扰乱市场竞 争秩序，损害其他经营者或者消费者的合法权益的⾏为。郑某利⽤技术⼿段，为⽤户提供不 正当抢票优势，破坏平台的购票规则，⼲扰、妨碍平台售票业务的正常开展，损害了甲公司 的信誉以及其他合法权益，构成不正当竞争，应当承担侵权责任。同时郑某的⾏为仅为少数 消费者⽤户提供了便利，损害了消费者的合法权益和⻓远利益，有违经营者公认的商业道德， 不符合社会主义核⼼价值观，不利于社会整体福祉的增进，扰乱了市场竞争秩序。 [page 4] 4 评分标准：,判断法律关系/行为性质/责任承担或程序路径(回源细化),反不正当竞争法；经营者；侵权责任,秩序,knowledge+material+value,no,F0215:text | F0216:page 3 | F0217:page 10 | F0396:page 3,heuristic_atom_split_from_text_layer; needs回源核细则原文
