batch,file,line,question,core,grade,landing_hard,interp,landing,raw
3,v5_out_3.txt,46,2026顺义一模Q21,促进共同发展、维护持久和平，共同推进现代化,套路,False,"阐释:套路（且出现兜底式空话""材料中的因果、路径或价值判断要由这个核心点来解释清楚""——这是元话术，未给出任何实质推理，套路特征最重）","落点:OK（落点""以自身发展为世界提供机遇、促进共同发展维护持久和平、共同推进现代化""切合细则""为世界和平与发展提供中国智慧方案""精神；该术语为选必一现代化命题主干，可计分）","· 促进共同发展、维护持久和平，共同推进现代化 | 阐释:套路（且出现兜底式空话""材料中的因果、路径或价值判断要由这个核心点来解释清楚""——这是元话术，未给出任何实质推理，套路特征最重） | 落点:OK（落点""以自身发展为世界提供机遇、促进共同发展维护持久和平、共同推进现代化""切合细则""为世界和平与发展提供中国智慧方案""精神；该术语为选必一现代化命题主干，可计分）"
3,v5_out_3.txt,47,2026顺义一模Q21,践行真正的多边主义,套路,False,"阐释:套路（""呈现多边平台和共同规则/依靠多边平台共同规则而非少数国家单边决定""通用句，材料未明示多边主义，由细则供给）","落点:OK（细则国政经""坚持多边主义""，落点""坚持多边主义、互利共赢、主动参与全球治理、驭势开新局""切合，呼应材料""积极参与全球治理""）","· 践行真正的多边主义 | 阐释:套路（""呈现多边平台和共同规则/依靠多边平台共同规则而非少数国家单边决定""通用句，材料未明示多边主义，由细则供给） | 落点:OK（细则国政经""坚持多边主义""，落点""坚持多边主义、互利共赢、主动参与全球治理、驭势开新局""切合，呼应材料""积极参与全球治理""）"
3,v5_out_3.txt,48,2026顺义一模Q21,贡献中国智慧、中国方案、中国力量,套路,False,"阐释:套路（""提供可供共同问题使用的理念机制实践方案""通用句，未结合""审势乘势驭势""做实）","落点:OK（细则国政经落点""为世界的和平与发展提供中国智慧和中国方案""，落点逐字吻合）","· 贡献中国智慧、中国方案、中国力量 | 阐释:套路（""提供可供共同问题使用的理念机制实践方案""通用句，未结合""审势乘势驭势""做实） | 落点:OK（细则国政经落点""为世界的和平与发展提供中国智慧和中国方案""，落点逐字吻合）"
3,v5_out_3.txt,49,2026顺义一模Q21,中国推动构建人类命运共同体,真推理,False,"阐释:真推理（紧扣题面""中华民族伟大复兴战略全局与世界百年未有之大变局并置""，指出回答审势乘势驭势不能只讲国内治理、须讲世界大势中的和平发展开放合作多边主义，并给出""先时代主题→中国式现代化走和平发展道路→多边主义互利共赢→倡导人类命运共同体、贡献中国方案""完整链条，与细则国政经整段对应）",落点:OK（落点几乎复刻细则国政经标准表述，最优）,"· 中国推动构建人类命运共同体 | 阐释:真推理（紧扣题面""中华民族伟大复兴战略全局与世界百年未有之大变局并置""，指出回答审势乘势驭势不能只讲国内治理、须讲世界大势中的和平发展开放合作多边主义，并给出""先时代主题→中国式现代化走和平发展道路→多边主义互利共赢→倡导人类命运共同体、贡献中国方案""完整链条，与细则国政经整段对应） | 落点:OK（落点几乎复刻细则国政经标准表述，最优）"
3,v5_out_3.txt,54,2026丰台期末Q21,和平与发展仍是时代主题,套路,False,"阐释:套路（""提示时代条件与外部环境/正当性放和平发展合作方向""通用模板，未做""四大倡议整体""勾连）","落点:OK（细则知识角度明列""时代主题""，落点""四大全球倡议顺应各国人民求和平谋发展促合作图共赢的共同愿望，为构建人类命运共同体凝聚合作力量""切合，且落在""为…凝聚合力""符合设问主题）","· 和平与发展仍是时代主题 | 阐释:套路（""提示时代条件与外部环境/正当性放和平发展合作方向""通用模板，未做""四大倡议整体""勾连） | 落点:OK（细则知识角度明列""时代主题""，落点""四大全球倡议顺应各国人民求和平谋发展促合作图共赢的共同愿望，为构建人类命运共同体凝聚合作力量""切合，且落在""为…凝聚合力""符合设问主题）"
3,v5_out_3.txt,55,2026丰台期末Q21,相互尊重、公平正义、合作共赢的新型国际关系,套路,False,"阐释:套路（""提示国际关系方向/以平等合作替代对抗和零和""通用句）","落点:OK（细则明列""新型国际关系""，落点""有利于推动构建相互尊重公平正义合作共赢的新型国际关系""切合）","· 相互尊重、公平正义、合作共赢的新型国际关系 | 阐释:套路（""提示国际关系方向/以平等合作替代对抗和零和""通用句） | 落点:OK（细则明列""新型国际关系""，落点""有利于推动构建相互尊重公平正义合作共赢的新型国际关系""切合）"
3,v5_out_3.txt,56,2026丰台期末Q21,共商共建共享的全球治理观,套路,False,"阐释:套路（""指向全球治理结构/多方参与共同建设共享结果而非单边安排""通用句，但已点出""共同参与共同建设共同受益""，方向准）","落点:OK（细则明列""共商共建共享""，落点切合）","· 共商共建共享的全球治理观 | 阐释:套路（""指向全球治理结构/多方参与共同建设共享结果而非单边安排""通用句，但已点出""共同参与共同建设共同受益""，方向准） | 落点:OK（细则明列""共商共建共享""，落点切合）"
3,v5_out_3.txt,57,2026丰台期末Q21,践行真正的多边主义,套路,False,"阐释:套路（""提示多边平台和共同规则/依靠多边平台共同规则而非少数国家单边决定""通用句；引""单边主义""作线索，与四大倡议反衬背景一致）","落点:OK（细则明列""多边主义""，落点""体现我国践行真正的多边主义、主张各国在平等协商中合作解决共同问题""切合）","· 践行真正的多边主义 | 阐释:套路（""提示多边平台和共同规则/依靠多边平台共同规则而非少数国家单边决定""通用句；引""单边主义""作线索，与四大倡议反衬背景一致） | 落点:OK（细则明列""多边主义""，落点""体现我国践行真正的多边主义、主张各国在平等协商中合作解决共同问题""切合）"
3,v5_out_3.txt,62,2026海淀期中Q22(1),和平与发展仍是时代主题,真推理,False,"阐释:真推理（紧扣材料""全球治理处于十字路口""，指出""十字路口暗示倡议要顺大势才能立住""，并明确6分题问""为何获认同""重在解释认同的正当性来源而非罗列条目，给出""以时代潮流打开→符合各国共同愿望→获广泛认同""的针对性链条）","落点:OK（官方答案首句""顺应和平与发展的时代潮流，符合世界各国人民的共同愿望""，落点逐字吻合）","· 和平与发展仍是时代主题 | 阐释:真推理（紧扣材料""全球治理处于十字路口""，指出""十字路口暗示倡议要顺大势才能立住""，并明确6分题问""为何获认同""重在解释认同的正当性来源而非罗列条目，给出""以时代潮流打开→符合各国共同愿望→获广泛认同""的针对性链条） | 落点:OK（官方答案首句""顺应和平与发展的时代潮流，符合世界各国人民的共同愿望""，落点逐字吻合）"
3,v5_out_3.txt,63,2026海淀期中Q22(1),共商共建共享的全球治理观,真推理,False,"阐释:真推理（引材料两事实""倡议提出于治理改革关键节点、认同主体覆盖联合国及多个国际组织和新兴市场国家""，推出""认同来自让各国平等参与而非少数主导""，扣住""为何获认同""，事实引用属实）","落点:OK（官方答案含""秉持共商共建共享的全球治理观""，落点""使各国平等参与改革进程、共享治理成果""切合）","· 共商共建共享的全球治理观 | 阐释:真推理（引材料两事实""倡议提出于治理改革关键节点、认同主体覆盖联合国及多个国际组织和新兴市场国家""，推出""认同来自让各国平等参与而非少数主导""，扣住""为何获认同""，事实引用属实） | 落点:OK（官方答案含""秉持共商共建共享的全球治理观""，落点""使各国平等参与改革进程、共享治理成果""切合）"
3,v5_out_3.txt,64,2026海淀期中Q22(1),推动国际秩序和全球治理体系更加公正合理,真推理,False,"阐释:真推理（紧扣材料""治理赤字、治理失衡、治理改革滞后""现实问题，指出认同来源是倡议直面现实、给出可接受的改革方向，链条具体且对位设问""为什么能""）","落点:OK（官方答案""直面全球治理的突出问题，为推动建设更加公正合理的全球治理体系指引方向""，落点逐字吻合）","· 推动国际秩序和全球治理体系更加公正合理 | 阐释:真推理（紧扣材料""治理赤字、治理失衡、治理改革滞后""现实问题，指出认同来源是倡议直面现实、给出可接受的改革方向，链条具体且对位设问""为什么能""） | 落点:OK（官方答案""直面全球治理的突出问题，为推动建设更加公正合理的全球治理体系指引方向""，落点逐字吻合）"
3,v5_out_3.txt,65,2026海淀期中Q22(1),践行真正的多边主义,真推理,False,"阐释:真推理（紧扣材料""主权平等、遵守国际法治、践行多边主义、倡导以人为本、注重行动导向""五项核心理念并排出现，解释这五项恰好回答""按什么原则、用什么方法、走什么路径""的共同关切，先原则底线→再方法最大公约数→后行动导向路径，分层到位）","落点:OK（官方答案""以奉行主权平等…注重行动导向为核心理念，为全球治理改革提供原则、方法和路径""，落点高度吻合）","· 践行真正的多边主义 | 阐释:真推理（紧扣材料""主权平等、遵守国际法治、践行多边主义、倡导以人为本、注重行动导向""五项核心理念并排出现，解释这五项恰好回答""按什么原则、用什么方法、走什么路径""的共同关切，先原则底线→再方法最大公约数→后行动导向路径，分层到位） | 落点:OK（官方答案""以奉行主权平等…注重行动导向为核心理念，为全球治理改革提供原则、方法和路径""，落点高度吻合）"
